채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260106,QSN000000000003191,TAR000000011911211,ITM000000000001712,"데스크 입구쪽 직원분이 대응 속도가
빠르고 친절합니다"
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260102,QSN000000000003191,TAR000000011845541,ITM000000000001712,"은행문을 들어서자마자 친절한 안내를 하여
주었으며 대기시간도 짤았습니다."
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260108,QSN000000000003191,TAR000000011975762,ITM000000000001712,대기표 발행기가 잘 보이는 곳에 있으며 경비원이 친절하게 안내.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260106,QSN000000000003191,TAR000000011918027,ITM000000000001712,청원 경찰의 신속하고 친절한 안내가 고마?습니다.
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20251229,QSN000000000003074,TAR000000011768252,ITM000000000001712,청원경찰이신거 같은데 그 분께서 센스있게 잘 해주시더라고요
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260106,QSN000000000003191,TAR000000011906696,ITM000000000001712,"은행동선이.     명확.  하고.    간편.  하게.  은행
업무를.   처리할수.    있어요"
영업점,대기,대기정보 안내의 적절성,입구 안내 인력 상시 배치 및 초도 동선·대기 안내,"입구 안내 인력이 방문 목적 확인, 동선·대기 안내를 제공해 초기 안내 품질을 높입니다.",20260106,QSN000000000003191,TAR000000011906715,ITM000000000001712,"대기고객 많지 않아 좋았구 동선이
편하게 잘 짜여져 있어 좋았습니다"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250114,QSN000000000003074,TAR000000004780589,ITM000000000001712,Vip라운지를 사용하는데 대기 시간이 적고 평리합니다..
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250124,QSN000000000003074,TAR000000005010855,ITM000000000001712,기업 업무시 VIP실의 빠른 대응 처리 완료하였습니다.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250206,QSN000000000003074,TAR000000005115248,ITM000000000001712,Vip라운지를 이용하였는데 대기시간이 짧고 직원이 너무 친절했습니다
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250212,QSN000000000003074,TAR000000005265312,ITM000000000001712,은행이 점점 줄고 있는데 집 근처라 좋고 특히 대기자가 많을 때 VIP실에서 업무를 볼 수 있어 좋음.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250312,QSN000000000003074,TAR000000005798840,ITM000000000001712,Vip 라운지로 들어가니 예약된 직원분께서 반갑게 맞아주셔서 좋았습니다.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250324,QSN000000000003074,TAR000000006000684,ITM000000000001712,"신속ㅎㅏ고 명쾌한 업무처리로 인해
짧은 대기시간에 만족함&lt;담당직원 VIP라운지 김미성 김인미 팀장&gt;"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250509,QSN000000000003074,TAR000000006739805,ITM000000000001712,VIP코너도 무지 기다려야해요!  주차장도 엄청불편하고요!
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250701,QSN000000000003074,TAR000000007798531,ITM000000000001712,입구부터 안내자의 안내를 받을 수 있고 무엇보다 VIP고객실 이용이 늘 편리하다.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250722,QSN000000000003074,TAR000000008282097,ITM000000000001712,vip룸에서 빠른 일처리를 해주셔서 도움이 되었다
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250901,QSN000000000003074,TAR000000009273551,ITM000000000001712,2층vip룸이용시 근무자들의 고객응대 신속처리  특히 신순미팀장님 고객상담 매우만족
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250906,QSN000000000003074,TAR000000009406483,ITM000000000001712,Vvip에서 등급이 vip로 떨어졌는데도 vip실 이용에 핀잔주지 않으셔서 타행으로 안옮기고 싶어요
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250910,QSN000000000003074,TAR000000009497023,ITM000000000001712,VIP 룸 박미희 부지점장님의 빠른 업무 능력과 탁월한 금융 전문 지식으로 자세히 설명해 줌
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250922,QSN000000000003074,TAR000000009749306,ITM000000000001712,늦게와도 안면있는 직원은 받아주는 KB VIP라운지 직원 멋지심
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20250923,QSN000000000003074,TAR000000009764637,ITM000000000001712,VIP룸을 이용 하다보니 불편한 점은 없는것 같습니다.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251024,QSN000000000003074,TAR000000010262170,ITM000000000001712,Vip룸으로 안내하여 신속하게 업무처리하도록 도움을 줌.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251203,QSN000000000003074,TAR000000011204214,ITM000000000001712,"대기시간 길지않고
VIP룸 이용 편리합니다."
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251212,QSN000000000003074,TAR000000011393668,ITM000000000001712,vip실을이용하기때문에 여러모로  편리합니다
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251210,QSN000000000003074,TAR000000011360465,ITM000000000001712,"김천지점 vip 실
친절도가 타은행에 비해 좋지않음"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251226,QSN000000000003074,TAR000000011713690,ITM000000000001712,시간이 없었는데 대기자가 많아 어려움이 있었는데 vip실을 이용할 수 있게 해줌
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251226,QSN000000000003074,TAR000000011714450,ITM000000000001712,VIP상담실 이용과 일반 창구 이용은 비교 불가함
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251226,QSN000000000003074,TAR000000011721325,ITM000000000001712,지난 방문 때 vip상담담당자도 나와서 근무하시는 말을 듣고서입니다.
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260105,QSN000000000003191,TAR000000011873183,ITM000000000001712,"타 지점의vip 라면 해당 지점의 vip가 아니더라도 놀고있는 vip응대실을 좀 열어주면 안되나 하는 생각이 들었음.
문의를 하였으나 안도니다고 함. (입구 청원경비분)"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20251229,QSN000000000003074,TAR000000011763520,ITM000000000001712,"Vip이용가능하다고 하지만
실제로는 그렇지않았다"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260119,QSN000000000003191,TAR000000012210139,ITM000000000001712,급한일이 있을때는 vip실을 이용할수있는 장점
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260119,QSN000000000003191,TAR000000012218046,ITM000000000001712,"VIP실 직원분의 불친절이 너무 심해서요.
저만 느낀게 아니더라구요"
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260128,QSN000000000003191,TAR000000012454047,ITM000000000001712,VIP 라운지 방문해서 실질적으로는 대기가 없었습니다
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260130,QSN000000000003191,TAR000000012504699,ITM000000000001712,고객편의를 위해 vip룸도 갖추고 있어서 이용하는편입니다
영업점,대기,대기관리 운영 효율성,VIP 라운지/룸/실 전용 대기 공간 및 우선 처리 운영,VIP 전용 공간 제공과 우선 호출·우선 처리 운영은 대기 분리와 흐름 최적화에 기여합니다.,20260130,QSN000000000003191,TAR000000012505383,ITM000000000001712,진짜 VIP실은 절대 권하지 않을꺼 같고 나머지 분들은 다들 친철하시니까 동네고 하니 자주 이용합니다
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250519,QSN000000000003074,TAR000000006900754,ITM000000000001712,사전 예약  했었는데 1분도 어기지 않고 응대해줬고 만족한 응대여서~~~~
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250611,QSN000000000003074,TAR000000007374220,ITM000000000001712,방문예약을 위해 수차례 전화를 해도 전화를 받지않고 심지어 콜쎈터를  통해 어렵게 메시를 남겨놓아도 묵묵부답.
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250616,QSN000000000003074,TAR000000007482704,ITM000000000001712,미리 상담예약시간 전 연락도 주시고 친절함이 좋았습니다.
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250618,QSN000000000003074,TAR000000007508979,ITM000000000001712,예약을 하고 미리 도착했지만 직원이 예약시간전임에도 준비하고 있었음
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250617,QSN000000000003074,TAR000000007516925,ITM000000000001712,재방문해야하는데 예약도 해주시고 감사했습니다
영업점,대기,대기관리 운영 효율성,사전 예약 고객 우선 호출 및 예약 시간 준수(전화 접수 포함),사전 예약 기반 우선 호출과 시간 준수는 대기 흐름을 예측·관리해 효율을 높입니다.,20250818,QSN000000000003074,TAR000000008922008,ITM000000000001712,전에는 만기예정시 미리 시간예약을 은행측에서 잡았는데 이번엔 연락이 없었고 만기전날 예약을 잡기위해 전활했지만 과정이 어렵고 오래 걸렸습니다
영업점,대기,대기관리 운영 효율성,영업시간 연장·브레이크타임 미운영 안내 및 혼잡 분산,운영시간 정책과 그 안내는 혼잡 시간 분산과 대기시간 감소에 직접 영향을 줍니다.,20250602,QSN000000000003074,TAR000000007211356,ITM000000000001712,모든점이편한것같네요6시까지운영한시다는점도넘좋은아이디어갔네요
영업점,대기,대기관리 운영 효율성,영업시간 연장·브레이크타임 미운영 안내 및 혼잡 분산,운영시간 정책과 그 안내는 혼잡 시간 분산과 대기시간 감소에 직접 영향을 줍니다.,20250826,QSN000000000003074,TAR000000009112185,ITM000000000001712,가깝고 영업시간 연장으로  사용하기 펼리하 좋아요
영업점,대기,대기관리 운영 효율성,영업시간 연장·브레이크타임 미운영 안내 및 혼잡 분산,운영시간 정책과 그 안내는 혼잡 시간 분산과 대기시간 감소에 직접 영향을 줍니다.,20250828,QSN000000000003074,TAR000000009151622,ITM000000000001712,영업시간이연장돼서?고소상공인은편히일을볼수있어서넘좋아요
영업점,대기,대기관리 운영 효율성,영업시간 연장·브레이크타임 미운영 안내 및 혼잡 분산,운영시간 정책과 그 안내는 혼잡 시간 분산과 대기시간 감소에 직접 영향을 줍니다.,20250829,QSN000000000003074,TAR000000009215462,ITM000000000001712,일반적인 영업외 시간이라 고객이 많지않아 빨리 업무보고 옴
영업점,대기,대기관리 운영 효율성,영업시간 연장·브레이크타임 미운영 안내 및 혼잡 분산,운영시간 정책과 그 안내는 혼잡 시간 분산과 대기시간 감소에 직접 영향을 줍니다.,20260121,QSN000000000003191,TAR000000012275975,ITM000000000001712,브레이크타임 없이 운영하여 어느 때에 가도 업무처리가 가능함
영업점,대기,대기관리 운영 효율성,영업 시작 직전 시간대 무인 대기 운영 안내,개점 직전 무인 운영 안내는 초기 대기 경험 혼선을 줄이고 운영 효율을 높입니다.,20250811,QSN000000000003074,TAR000000008753124,ITM000000000001712,이른 시간(영업 시작지간)이어서 대기자가 없었습니다.
영업점,대기,대기관리 운영 효율성,업무/고객군 분리 대기 운영(전담 창구·코너),업무 성격·고객군에 따라 창구·코너를 분리하면 대기 흐름이 개선됩니다.,20250121,QSN000000000003074,TAR000000004918691,ITM000000000001712,2층.  개인종합상담창구가 개설되어 서비스 품질이 좋았다
영업점,대기,대기관리 운영 효율성,업무/고객군 분리 대기 운영(전담 창구·코너),업무 성격·고객군에 따라 창구·코너를 분리하면 대기 흐름이 개선됩니다.,20250121,QSN000000000003074,TAR000000004918944,ITM000000000001712,고객이원하는금융매니져창구에서소개해서업무시간단축과신뢰가 갑니다
영업점,대기,대기관리 운영 효율성,업무/고객군 분리 대기 운영(전담 창구·코너),업무 성격·고객군에 따라 창구·코너를 분리하면 대기 흐름이 개선됩니다.,20250819,QSN000000000003074,TAR000000008937891,ITM000000000001712,"대기 시간이 너무 길었다고 봄
물론 ^^
항시 그러하다고 보지는 않지만
특히, 신규가입 &amp; 해지/해약 코너 !!!"
영업점,대기,대기관리 운영 효율성,업무/고객군 분리 대기 운영(전담 창구·코너),업무 성격·고객군에 따라 창구·코너를 분리하면 대기 흐름이 개선됩니다.,20251205,QSN000000000003074,TAR000000011232856,ITM000000000001712,부지점장실에 들어가서 용무를 쉽고 편안하게 봤습니다
영업점,대기,대기정보 안내의 적절성,대기번호·대기시간 실시간 디스플레이 및 창구 현황 가시화,실시간 대기정보와 창구 진행 현황을 시각화하면 정보 접근성과 체감 대기 관리가 향상됩니다.,20250710,QSN000000000003074,TAR000000008049559,ITM000000000001712,게시판에(전광판) 대기 번호 &amp; 대기 시간이 확연히 나타나 지루한 감이 없었습니다.
영업점,대기,대기정보 안내의 적절성,대기번호·대기시간 실시간 디스플레이 및 창구 현황 가시화,실시간 대기정보와 창구 진행 현황을 시각화하면 정보 접근성과 체감 대기 관리가 향상됩니다.,20250902,QSN000000000003074,TAR000000009293441,ITM000000000001712,"업무보시는 직원분들이 한눈에 보여 어떤
작업을 하고 있는지 알수가 있었습니다"
영업점,대기,대기정보 안내의 적절성,대기번호·대기시간 실시간 디스플레이 및 창구 현황 가시화,실시간 대기정보와 창구 진행 현황을 시각화하면 정보 접근성과 체감 대기 관리가 향상됩니다.,20251027,QSN000000000003074,TAR000000010345018,ITM000000000001712,대기 시간을 실시간으로 확인할 수 있도록 디스플레이
영업점,대기,대기정보 안내의 적절성,번호표 발급기 위치 안내 표식 및 동선 유도(복수 입구 대응),발급기 위치 표식과 동선 유도는 초기 혼선을 줄여 대기 시작을 원활히 합니다.,20250623,QSN000000000003074,TAR000000007622376,ITM000000000001712,"1층 ATM에서 위로 올라갔는데.
안내  하는분 도 없고, 번호표 발행기 찾느라 헤멤"
영업점,대기,대기정보 안내의 적절성,번호표 발급기 위치 안내 표식 및 동선 유도(복수 입구 대응),발급기 위치 표식과 동선 유도는 초기 혼선을 줄여 대기 시작을 원활히 합니다.,20251106,QSN000000000003074,TAR000000010601804,ITM000000000001712,"번호표 뽑는데 두리번 거렸어요.  저라면 접수 하는곳 으로 이동을 해준다면 확인이 쉬울듯 합니다.
이번에 어떤 손님이 저에게 번호표 어디서 뽑느냐고 하시더라고요.  오른쪽에 위치해 있는데 출입문이 두군데라서 자 또한 왼쪽 입장후 안보이죠. 오른쪽 출입구 쪽에 있으니깐요. 은행에 들어오면 대부분 접수창구 를 먼저 봅니다. 그런 이유로 대기표 를 잘 위치해서 어디 출입구로 들어 오든지 쉽게 파악 할수 있으면 좋겠습니다.
이것또한 사람에 따라 다르니 제 작은 바램일 뿐 입니다."
영업점,대기,대기시설 편의성,대기 공간 내 테이블/원탁 및 문서 작성·정리 편의,대기 중 서류 준비를 위한 테이블 제공은 편의성을 높입니다.,20250416,QSN000000000003074,TAR000000006404665,ITM000000000001712,은행업무를펴니하게보고.원탁테이블에서정리할수있는공간이확보되어있어좋았음
영업점,대기,대기시설 편의성,대기 공간 내 테이블/원탁 및 문서 작성·정리 편의,대기 중 서류 준비를 위한 테이블 제공은 편의성을 높입니다.,20251024,QSN000000000003074,TAR000000010297024,ITM000000000001712,넓고 테이블이있는 대기공간이 있어 서류 준비에도 편리했습니다
영업점,대기,대기시설 편의성,PC·프린터 등 문서 출력·작성 편의 시설,현장 문서 보완이 가능한 디지털 편의 시설은 대기 중 준비 시간을 단축합니다.,20250421,QSN000000000003074,TAR000000006472528,ITM000000000001712,서류를 보완할수있게 pc와 프린트를 구비해두면 좋을것같아요
영업점,대기,대기시설 편의성,음수대 비치 및 위치 안내,음수대 위치 안내와 접근성은 대기 중 편의 향상에 직접 기여합니다.,20250903,QSN000000000003074,TAR000000009348186,ITM000000000001712,음수대의 위치가 사용하기 편하게 되어있어서 좋았어요
영업점,대기,대기시설 편의성,화장실 위치 안내 표기 및 접근 안내(현장 지원 포함),화장실 위치 표기와 직원 안내는 대기 고객의 편의를 개선합니다.,20250904,QSN000000000003074,TAR000000009343454,ITM000000000001712,"편리한 벙호표 발행기 위치, 다양한 편의시설, 쾌적한 공간 단 화장실 아내 표기가 부족으로 보임. 아내 데스크가 반대로 이전 요함."
영업점,대기,대기시설 편의성,화장실 위치 안내 표기 및 접근 안내(현장 지원 포함),화장실 위치 표기와 직원 안내는 대기 고객의 편의를 개선합니다.,20251020,QSN000000000003074,TAR000000010180827,ITM000000000001712,시큐러티가 화장실 안내도 잘해주시고 여러모로 편리했습니다.
영업점,대기,대기시설 편의성,화장실 위치 안내 표기 및 접근 안내(현장 지원 포함),화장실 위치 표기와 직원 안내는 대기 고객의 편의를 개선합니다.,20251018,QSN000000000003074,TAR000000010136059,ITM000000000001712,경비 직원은 짜증이 없었어요. 물티슈도 갖다 줬어요. 은행지점 주소도 알려주고요.
영업점,대기,대기시설 편의성,필기구(볼펜) 상태 관리,필기구 불량은 추가 대기를 유발해 편의 관리가 필요합니다.,20250722,QSN000000000003074,TAR000000008282499,ITM000000000001712,"거래시 입..출금 작성하는 곳이 적었고 그마저 한쪽 볼펜 잉크가 녹은것처럼 잘 써지지 않아 옆 사람 작성 끝날때까지 기다려야 했음.
사용하는 소모품도 확인하시고 바꿔주세요"
영업점,대기,대기시설 편의성,Wi‑Fi 연결 안정성(객장),대기 중 네트워크 이용 품질은 체감 편의에 영향을 줍니다.,20250722,QSN000000000003074,TAR000000008282106,ITM000000000001712,제가 잘 모르는지(물어보지 않았음) wifi 연결되지 않음
영업점,대기,대기시설 편의성,돋보기 비치/대여 안내,문서 확인 편의를 위한 돋보기 제공은 고령 고객 등 편의 증진에 효과적입니다.,20251106,QSN000000000003074,TAR000000010599899,ITM000000000001712,"돋보기등 안내가 편리했습니다.
직원분도 친절했구요"
영업점,대기,대기시설 편의성,주차장 편의 및 주차비 면제 정책 안내,주차 편의와 비용 정책 안내는 대기 계획과 체감 편의에 영향을 줍니다.,20250225,QSN000000000003074,TAR000000005504839,ITM000000000001712,"쾌적한환경과 직원분들의 친절함
주차장 편리함"
영업점,대기,대기시설 편의성,주차장 편의 및 주차비 면제 정책 안내,주차 편의와 비용 정책 안내는 대기 계획과 체감 편의에 영향을 줍니다.,20250226,QSN000000000003074,TAR000000005537829,ITM000000000001712,"상남지점에 갔다가 1시간 기다리고 다시 되돌아온 기억이 있었는데,  그에 비해  유니시티점은 주차장도 편안했고 대기시간도 30분 내로 상대적으로 짧았던 것 같습니다."
영업점,대기,대기시설 편의성,주차장 편의 및 주차비 면제 정책 안내,주차 편의와 비용 정책 안내는 대기 계획과 체감 편의에 영향을 줍니다.,20251225,QSN000000000003074,TAR000000011675649,ITM000000000001712,주차장 이용  불편 대기표 받는시간과  이용시간까지는  주차비 무료 해줘야하는데  30분무료는 아닌것같아요
영업점,대기,대기시설 편의성,주차장 편의 및 주차비 면제 정책 안내,주차 편의와 비용 정책 안내는 대기 계획과 체감 편의에 영향을 줍니다.,20251213,QSN000000000003074,TAR000000011396284,ITM000000000001712,일단 고객응대입구안내하는남자분도퉁명스럽고 주차또한 너무불편합니다
영업점,대기,대기관리 운영 효율성,주차장→입구 고객 동선 관리,주차장에서 입구까지의 동선 관리는 입장 전 혼잡과 불편을 줄여 전체 대기 효율을 높입니다.,20250725,QSN000000000003074,TAR000000008397348,ITM000000000001712,"딱히 지점 내의 불만은 없었으나, 주차장에서 입구로 가는 동선이 너무 불편(보안때문에 그러려니하고 이해)"
영업점,대기,대기정보 안내의 적절성,캠페인 연계 대기 안내(예: 국민연금 이전 포인트),캠페인 정보 제공은 방문 목적과 대기 흐름에 영향을 줍니다.,20250412,QSN000000000003074,TAR000000006333130,ITM000000000001712,국민연금 타은행에서 이전하면 포인트적립준다는 캠페인 소식듣고 방문
영업점,대기,대기공간의 쾌적성,호텔 라운지형 대기공간 구성(소파·커피·잡지),소파·음료·잡지가 갖춰진 라운지형 구성은 쾌적한 대기 환경을 제공합니다.,20250320,QSN000000000003074,TAR000000005940757,ITM000000000001712,호텔라운지 분위기.......소파  커피음료 잡지등등...............
영업점,대기,대기시설 편의성,동전 입금·교환 자동화기 비치 및 운영/요일 안내,동전 자동화기 비치와 요일 운영 안내는 특정 업무 대기 편의에 영향을 줍니다.,20250108,QSN000000000003074,TAR000000004672520,ITM000000000001712,명일점인가.. 기억 잘 안 나는데 거기는 동전 기계 같은 거 있던 거 같은데 약수점에는 없는 듯 요
영업점,대기,대기시설 편의성,동전 입금·교환 자동화기 비치 및 운영/요일 안내,동전 자동화기 비치와 요일 운영 안내는 특정 업무 대기 편의에 영향을 줍니다.,20250220,QSN000000000003074,TAR000000005423570,ITM000000000001712,동전교환요일이 수요일뿐이라 동전들고 대기중인데 입구보안요원?이 다른 대기고객이랑 대화하면서 요즘은 동전 모을필요가 없다는둥.. 자기는 동전때문에 카드만 쓴다는둥.. 동전바꾸러 간 사람 무안하게 옆에서 이런 얘기를 해서 기분이 나빴음..
영업점,대기,대기관리 운영 효율성,대기 중 바이오 인증 현장 처리,대기 과정에 인증 절차를 포함해 처리하면 전체 소요시간을 단축합니다.,20250728,QSN000000000003074,TAR000000008449401,ITM000000000001712,"바쁘신 와중에도 업무 처리를 위해 애써 주시다가 예상보다 조금 더 시간이 소요되었지만, 제가 인지하지 못했던 바이오 인증까지 처리해 주신 점에 대해 깊이 감사드립니다."
