채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20251205,QSN000000000003074,TAR000000011261195,ITM000000000001707,"벽걸이달력때문에 몇번방문했는데 4일지급된다하여 당일11시쯤에방문하니 지급품이 소진되었다하면서 주지않아 많이실망하였 습니다.
매년 달력한권 요청하는게 다였는데  많이섭하네요 vip에서 아래로 떨어뜨리더니 이런대접까지받아 고민중입니다.
Vip룸에선  지급하는것 같은데."
영업점,내점/방문,안내표지 가시성,내부 안내표지/정보 고지물(달력 등) 운영,벽걸이 대형 달력 등 내부 안내물의 배부·갱신·지급 기준은 안내 가시성과 고객 기대에 영향을 줍니다.,20251205,QSN000000000003074,TAR000000011266723,ITM000000000001707,"바쁜 직장생활에서  모든것이  신속하게 일볼수있는  은행 위치가  제일 마음에  들었구
해 마다  경험하는것   달력 한부  얻는게  하늘 별따기보다힘드니  어떤때는  짜증  폭발입니다   그래도 거래하는 고객들위주로 개수는  구비하고있어야죠  이런것가지고 거래끊고싶은  마음  엄청큽니다  꼭참고바랍니다"
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250403,QSN000000000003074,TAR000000006198795,ITM000000000001707,"고객의 니즈를 전혀고려치 않음
고객 대포통장 개설자로 일반화 버림
고객정보를 보면 어떤고객인지 알수 있을텐데 고객정보 미확인
법원에 온 고객한테 급여이체 또는 재직증명서 요구함
거래정지된 계좌 해지하는데
또한 타 계좌로 거래를 하고 있음에도 불구하고.
정지계좌 해지 목적을 분명히  말함
법원경매 입찰보증금 거래을 위함이라고
법원내 국민은행이 기존 신한을 재치고 입찰에 당첨되어 들어온 목적이 무엇이냐고?
법원이용 고객의 편의를 위해 국민은행이 법원에  출점하였을텐데 출점목적을 망각한듯함
글고 여직원 여럿이 모여 응시하는데 매우 불쾌했"
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250721,QSN000000000003074,TAR000000008263809,ITM000000000001707,육군훈련소 영내에 위치하고 있어서 현역 군인들이 이용하기 편리함.
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250723,QSN000000000003074,TAR000000008329377,ITM000000000001707,동의대 교직원으로서 동의대 내에 있어서 이용하기 편리함
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250723,QSN000000000003074,TAR000000008328559,ITM000000000001707,"통합되어  신길동 지점이 재래시장과
함께있어 한번에 2가지일을 볼 수 있고
자택에서 제일 가까운점이다"
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250723,QSN000000000003074,TAR000000008330178,ITM000000000001707,"주변에 재래시장및 편의시설이 있으며,개인적으로 국민은행을 거래해서.."
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250722,QSN000000000003074,TAR000000008284404,ITM000000000001707,공항 근무자에게는 매우 이용하기 좋습니다~^^
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250925,QSN000000000003074,TAR000000009831435,ITM000000000001707,큰 길가에 있고 구청도 가깝고상가2층이라 다른 일을 항께 볼 수 있음
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20250923,QSN000000000003074,TAR000000009769741,ITM000000000001707,은행에 가면서 홈플러스도 겸사겸사 들를수있어서 좋았다
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20251203,QSN000000000003074,TAR000000011193684,ITM000000000001707,홈플러스 엥통점내에 1층에 위치하고 있어서 금융업무 및 필요한장고기를 같이할수 있어서 편리합니다
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20251204,QSN000000000003074,TAR000000011241650,ITM000000000001707,병원 지하에 있어 업무처리하기가 편리하고 응대가 빠르다.
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20251205,QSN000000000003074,TAR000000011260914,ITM000000000001707,영업점이 부대 내에 있으므로 은행 업무하기가 쉬움.
영업점,내점/방문,,특수 입지/시설 내 상주 점포 접근 서비스,법원·군부대·대학·시장·공항·복합몰·병원 등 특수 시설 내/인접 점포가 접근성에 직접 영향합니다.,20251204,QSN000000000003074,TAR000000011238494,ITM000000000001707,국민은행이 하나씩 없어져 볼일보러가기가 쉽지않습니다. 그래도 봉덕동지점이 출장소로 남아 동네에서 가기가 좋아 그나마 다행입니다. 감사합니다.
영업점,내점/방문,주차장 이용 편리성,주차장 제공 및 운영(지상/공용/입구 근접),지상·공용·입구 근접 주차와 관리 인력 응대가 주차 이용 편의를 결정합니다.,20250108,QSN000000000003074,TAR000000004674062,ITM000000000001707,주차 관리하시는 분이 친철하기보다는 짜증 ?인 목소리로 대응하여 다른 곳 갈 가도 생각이 들게 합니다
영업점,내점/방문,주차장 이용 편리성,주차장 제공 및 운영(지상/공용/입구 근접),지상·공용·입구 근접 주차와 관리 인력 응대가 주차 이용 편의를 결정합니다.,20250616,QSN000000000003074,TAR000000007487216,ITM000000000001707,공용주차장가깝고 직원숫자도 많아서 기다리지않고 좋았어요
영업점,내점/방문,주차장 이용 편리성,주차장 제공 및 운영(지상/공용/입구 근접),지상·공용·입구 근접 주차와 관리 인력 응대가 주차 이용 편의를 결정합니다.,20250902,QSN000000000003074,TAR000000009272523,ITM000000000001707,길거리의 큰 건물에 입점해 있고 지상 주차장이 있어서
영업점,내점/방문,주차장 이용 편리성,주차장 제공 및 운영(지상/공용/입구 근접),지상·공용·입구 근접 주차와 관리 인력 응대가 주차 이용 편의를 결정합니다.,20251014,QSN000000000003074,TAR000000009959836,ITM000000000001707,"예전 방배남 지점은 은행입구에 주차가능했는데, 이제는 은행입구 &amp;  건물뒤 주차장 모두 사용이 불가합니다.
또한 창구 직원이 많지않아서 대기시간이 너무 긴것도 개선되면 좋겠습니다."
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20250206,QSN000000000003074,TAR000000005115587,ITM000000000001707,앉는 곳 의자가 확연히 편한 곳과 불편한 곳이 나뉘어 있었고 등받이 없는 의자에 강요하듯이 앉으라고 하셨습니다. 지금 생각해보니 불쾌한 지점인 것 같습니다.
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20250224,QSN000000000003074,TAR000000005489714,ITM000000000001707,입출금 업무를 위해 대기하는 동안 고객을 위한 앉는 좌석이 매우 불편함. 유치원시설도 아니고 뒷받침도 없는 작은 의자가 매우 불편ㅇ사여 서서 대기하고 있었음. 특히 노인붇들의 방문이 많을텐데 너무 배려없는 의자였음
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20251017,QSN000000000003074,TAR000000010125786,ITM000000000001707,옆에 고객 신경안쓰이게 칸막이가 좋았고 알아듣기 쉬운 설명이 좋았어요
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20251112,QSN000000000003074,TAR000000010722764,ITM000000000001707,"고객이 상담하기 쉽게 정면으로
카운터가 되어 있슴"
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20251107,QSN000000000003074,TAR000000010631662,ITM000000000001707,손님맞이 쇼파도 잘 되엇고 창구도 멀지안아서 좋음
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20251118,QSN000000000003074,TAR000000010831879,ITM000000000001707,대기의자와 실내에 청결도가 별로였으며 대기자리와 상담이 분리되어있지않아 다른고객상담소리가 너무 크게 들렸음
영업점,내점/방문,객장안내의 원활성,대기 좌석/소파 배치 및 운영 안내,"등받이 유무, 소파 품질, 좌석·카운터 배치와 프라이버시 칸막이가 대기·상담 품질에 영향합니다.",20260107,QSN000000000003191,TAR000000011944262,ITM000000000001707,매장안의 소파나 대기좌석이 너무 버스터미널 느낌
영업점,내점/방문,객장안내의 원활성,화장실/휴게 편의시설 비치 및 동선 안내,화장실 칸 수·비품·비데·정수기 등 내부 편의시설과 위치/동선 안내가 이용 편의에 직결됩니다.,20250210,QSN000000000003074,TAR000000005216347,ITM000000000001707,"화장실이용불편
손님앉는의자 및칸막이시설넘 답답함"
영업점,내점/방문,객장안내의 원활성,화장실/휴게 편의시설 비치 및 동선 안내,화장실 칸 수·비품·비데·정수기 등 내부 편의시설과 위치/동선 안내가 이용 편의에 직결됩니다.,20250617,QSN000000000003074,TAR000000007514843,ITM000000000001707,깨끗하고 코웨이비데를 쓸 수 있는 화장실이 좋았다.
영업점,내점/방문,객장안내의 원활성,화장실/휴게 편의시설 비치 및 동선 안내,화장실 칸 수·비품·비데·정수기 등 내부 편의시설과 위치/동선 안내가 이용 편의에 직결됩니다.,20251202,QSN000000000003074,TAR000000011142920,ITM000000000001707,화장실이 한칸만 이용가능하고  휴지도 비치되어있지 않아요
영업점,내점/방문,객장안내의 원활성,화장실/휴게 편의시설 비치 및 동선 안내,화장실 칸 수·비품·비데·정수기 등 내부 편의시설과 위치/동선 안내가 이용 편의에 직결됩니다.,20260105,QSN000000000003191,TAR000000011868917,ITM000000000001707,"노원역 국민은행보다 고객이 적어사
나는 참 일보기가 쉬웠고
실내 환경이 따듯하고 정수기도 있고
좌석이 편하고
실내가 넓어서 너무 좋고 감사한 마음임"
영업점,내점/방문,객장안내의 원활성,음료/물 비치 코너 운영,종이컵 비치와 대기 고객 음료 제공 등 구체적 편의 서비스가 체감 품질을 좌우합니다.,20250213,QSN000000000003074,TAR000000005288789,ITM000000000001707,"물, 커피나 차를 마실수 있는 여건이 미흡합니다.
또한 종이컵도 비치하지 않아 매우 불편합니다"
영업점,내점/방문,객장안내의 원활성,음료/물 비치 코너 운영,종이컵 비치와 대기 고객 음료 제공 등 구체적 편의 서비스가 체감 품질을 좌우합니다.,20250625,QSN000000000003074,TAR000000007691783,ITM000000000001707,입구에 놓인 화분의 필요성여부 .이왕 했음 생화 아님 조그만 나무라도 ~ 뭐랄까 ~암튼 빈 화분이 낳을거 같음. 정수기 물컵은 바꿔줘서 감솨요^
영업점,내점/방문,객장안내의 원활성,음료/물 비치 코너 운영,종이컵 비치와 대기 고객 음료 제공 등 구체적 편의 서비스가 체감 품질을 좌우합니다.,20250917,QSN000000000003074,TAR000000009623883,ITM000000000001707,"대기하는 동안 간단한 음료를 비치하지
않아 많이 불편함"
영업점,내점/방문,자동화기기 이용 편의성,자동화기기 기반 통장 발급/셀프 발급 서비스,영업점 내 기기를 통한 통장 신규/셀프 발급은 고객이 직접 이용하는 구체 자동화기기 기능입니다.,20250311,QSN000000000003074,TAR000000005769853,ITM000000000001707,"통장 새로발급시
기기를 통해할수있어
편리했읍니다"
영업점,내점/방문,자동화기기 이용 편의성,자동화기기 기반 통장 발급/셀프 발급 서비스,영업점 내 기기를 통한 통장 신규/셀프 발급은 고객이 직접 이용하는 구체 자동화기기 기능입니다.,20251230,QSN000000000003074,TAR000000011786451,ITM000000000001707,통장이?도 직접할수 있어 편해요 다른 지점에서는 없는것 같아요
영업점,내점/방문,자동화기기 이용 편의성,무카드 출금/바이오 인증 등 디지털 출금 서비스,"스마트폰 무카드 출금, 손바닥 인증, 신분증 출금 등 자동화기기/현장 인증 기반 출금이 구체 기능입니다.",20251219,QSN000000000003074,TAR000000011573398,ITM000000000001707,카드나 통장이 없이도 스마트폰으로 출금이 가능한부분이 편리했습니다.
영업점,내점/방문,자동화기기 이용 편의성,무카드 출금/바이오 인증 등 디지털 출금 서비스,"스마트폰 무카드 출금, 손바닥 인증, 신분증 출금 등 자동화기기/현장 인증 기반 출금이 구체 기능입니다.",20251224,QSN000000000003074,TAR000000011676857,ITM000000000001707,통장이 없었는데 손바닥 인증으로 할수있어서 좋았습니다
영업점,내점/방문,자동화기기 이용 편의성,무카드 출금/바이오 인증 등 디지털 출금 서비스,"스마트폰 무카드 출금, 손바닥 인증, 신분증 출금 등 자동화기기/현장 인증 기반 출금이 구체 기능입니다.",20250729,QSN000000000003074,TAR000000008466655,ITM000000000001707,"통장과 카드를 소유하지 않은 상태로 급하게 출금할 일이 있었는데, 주민등록증만으로 편리하게 출금을 할 수 있었습니다"
영업점,내점/방문,객장안내의 원활성,모바일/디지털 신분확인·인증 처리,모바일 증명서·PASS 신분증·휴대폰 번호 이중입력 등 신원확인 절차가 방문 처리에 직접 영향합니다.,20250225,QSN000000000003074,TAR000000005499914,ITM000000000001707,"본인신분증 확인에서 모바일 증명서로 인증이 불가하다하고, 군장병적금을 해지하고 다시 만드는데도 서류  제출을 요구하는 곳은 처음 봄. 그 지점에서만 두번을 해지하고 신규로 만들었음에도 융통성이 없어서 신규 적금 개설을 하지 못했슴."
영업점,내점/방문,객장안내의 원활성,모바일/디지털 신분확인·인증 처리,모바일 증명서·PASS 신분증·휴대폰 번호 이중입력 등 신원확인 절차가 방문 처리에 직접 영향합니다.,20250815,QSN000000000003074,TAR000000008851777,ITM000000000001707,지녀 통장하나 만들려는데 두시간을 넘게 기다렸고 민드는데만 한시간 반은 걸렸다 나의 하루를 다 썼다 그리고 정확하게 준비서류를 공지해 놓지 않았다 주민등록 등본에 기본증명서 까지 필요한지 몰랐다 그리고 국가에서만든 모바일 신분증은 왜 사용 못하는건지 pass 모바일 신분증 사용 왜 못하나요?? 방문을 여러번 해야 했다 암튼 최악 그렇게 돈을 많이 벌면서 살레시오회 지점은 왜 없앤건지 이해가 안된다. 돈좀 써라
영업점,내점/방문,객장안내의 원활성,모바일/디지털 신분확인·인증 처리,모바일 증명서·PASS 신분증·휴대폰 번호 이중입력 등 신원확인 절차가 방문 처리에 직접 영향합니다.,20251222,QSN000000000003074,TAR000000011609878,ITM000000000001707,휴대폰 번호2번입력하는데 진행이 잘안되는것 좀불편
영업점,내점/방문,객장안내의 원활성,상담 예약/리턴콜 이행 및 상담원 지정 운영,상담 예약 후 리턴콜 이행과 특정 상담원 지정은 현장 안내·대기 관리 품질을 좌우합니다.,20250813,QSN000000000003074,TAR000000008820036,ITM000000000001707,"상담예약전화를 요청했음에도 리턴콜이 없었으며, 두번이나 ars 전화를 걸어서야 7시간 후에 리턴콜을 받을 수 있었음.
바쁘다는 핑계뿐이었고, 이럴려면 vvip등 고객등급은 무엇하러 책정하는지 모르겠음.
매우 불쾌했고, 하루 스케줄이 꼬여버렸음. 공무원 일처리보다도 못한 행태였음."
영업점,내점/방문,객장안내의 원활성,상담 예약/리턴콜 이행 및 상담원 지정 운영,상담 예약 후 리턴콜 이행과 특정 상담원 지정은 현장 안내·대기 관리 품질을 좌우합니다.,20250819,QSN000000000003074,TAR000000008948863,ITM000000000001707,고객에 입장에서 더 만족할 수 있는 효율적인 상담을 위한 &lt;상담원 지정&gt;이 매우 인상적이고 좋았습니다.
영업점,내점/방문,객장안내의 원활성,내부 소음 통제 및 통화 안내 정책,"스피커 통화 제한, 투명가림막 비설치 대화 정책, 직원 대화 통제 등은 상담 환경 품질에 직결됩니다.",20250926,QSN000000000003074,TAR000000009864998,ITM000000000001707,"해당사항이 없어서 안내표시로 답을했어요.
영업점 입구와 각 상담원과의 거리가 너무 가까워서 실내가 답답하게 느껴지고
고객중 여성분이 스피커로 통화하는데
계속 듣고 상담을 받아야하는게 불편했어요."
영업점,내점/방문,객장안내의 원활성,내부 소음 통제 및 통화 안내 정책,"스피커 통화 제한, 투명가림막 비설치 대화 정책, 직원 대화 통제 등은 상담 환경 품질에 직결됩니다.",20251017,QSN000000000003074,TAR000000010135548,ITM000000000001707,편안한 면담환경. 일대일 업무 ..고객과의 투명가림막 비설치로 편하게 대화가 잘 전달되었습니다.
영업점,내점/방문,객장안내의 원활성,내부 소음 통제 및 통화 안내 정책,"스피커 통화 제한, 투명가림막 비설치 대화 정책, 직원 대화 통제 등은 상담 환경 품질에 직결됩니다.",20251017,QSN000000000003074,TAR000000010125786,ITM000000000001707,옆에 고객 신경안쓰이게 칸막이가 좋았고 알아듣기 쉬운 설명이 좋았어요
영업점,내점/방문,객장안내의 원활성,내부 소음 통제 및 통화 안내 정책,"스피커 통화 제한, 투명가림막 비설치 대화 정책, 직원 대화 통제 등은 상담 환경 품질에 직결됩니다.",20260116,QSN000000000003191,TAR000000012184500,ITM000000000001707,"전문성을 갖추고 계신 분들이 계셔서 원활하게 업무를 보았습니다. 다만, 내부적으로 처리해야 하는 업무가 있으셨던 건지 저와 상담 과정에서 중간중간 직원분들끼리 대화가 계속 이어져 불편함을 느꼈습니다."
영업점,내점/방문,객장안내의 원활성,내부 동선 최적화 및 리모델링 안내,리모델링 후 동선·표지 안내와 업무별 동선 분리가 이용 편의에 직접 영향을 줍니다.,20250812,QSN000000000003074,TAR000000008793584,ITM000000000001707,"최근 실내 리모텔링을 통해 휴계 공간과
업무공간의 환경을 개선하여 쾌적하게 업무
볼수 있도록 배려한부분"
영업점,내점/방문,객장안내의 원활성,내부 동선 최적화 및 리모델링 안내,리모델링 후 동선·표지 안내와 업무별 동선 분리가 이용 편의에 직접 영향을 줍니다.,20250902,QSN000000000003074,TAR000000009291945,ITM000000000001707,지점이 깨끗하고 업무내용에 따라동선도 넓게되어있어 쾌적 합니다
영업점,내점/방문,객장안내의 원활성,내부 동선 최적화 및 리모델링 안내,리모델링 후 동선·표지 안내와 업무별 동선 분리가 이용 편의에 직접 영향을 줍니다.,20250903,QSN000000000003074,TAR000000009349707,ITM000000000001707,원하는 업무에 맞게 동선이 간결하고 편리했습니다
영업점,내점/방문,객장안내의 원활성,상품/업무 정보 문자 안내 서비스,"새 상품 정보 문자, 예금 만기 문자 등 모바일 안내 채널 운영이 고객 커뮤니케이션 접점입니다.",20250411,QSN000000000003074,TAR000000006335350,ITM000000000001707,왜 국민은행에 또 와서 상품을 문의하는지 알고(내가 언급하긴 했음) 요청하지 않은 새상품의 정보를 문자로 보내줬음
영업점,내점/방문,객장안내의 원활성,상품/업무 정보 문자 안내 서비스,"새 상품 정보 문자, 예금 만기 문자 등 모바일 안내 채널 운영이 고객 커뮤니케이션 접점입니다.",20250902,QSN000000000003074,TAR000000009288908,ITM000000000001707,"나의집과 영업소 가까운편이고
적 금 말기 일
수시로 문자보내줘서
아주고마워습니다"
영업점,내점/방문,객장안내의 원활성,업무 전담/전용 창구 운영(회사/교직원/통장개설 등),특정 대상·업무 전담 창구 운영은 내점 안내와 대기 효율을 높이는 구체 접점입니다.,20250422,QSN000000000003074,TAR000000006492304,ITM000000000001707,재직중인 회사 근처에 위치하고 회사 전용 창구 운영중임
영업점,내점/방문,객장안내의 원활성,업무 전담/전용 창구 운영(회사/교직원/통장개설 등),특정 대상·업무 전담 창구 운영은 내점 안내와 대기 효율을 높이는 구체 접점입니다.,20250813,QSN000000000003074,TAR000000008822388,ITM000000000001707,"지하 2층에 직원 2명근무
KT회사업무처리 해주는 은행같은 느낌."
영업점,내점/방문,객장안내의 원활성,업무 전담/전용 창구 운영(회사/교직원/통장개설 등),특정 대상·업무 전담 창구 운영은 내점 안내와 대기 효율을 높이는 구체 접점입니다.,20250904,QSN000000000003074,TAR000000009377705,ITM000000000001707,"일반창구는 여러개라서 오는즉시 모든 업무가 빠르게 처리되는 반면에
통장개설의 창구는 단 하나이기에 약 한시간 가량을 소요하게 되었습니다.
저 뿐만이 아니고 저의 앞뒤로 계신분들이 너무 긴 기다림에 다시는 오고싶지않은지점 또는 은행이었을 겁니다.
너무나 안일한 일처리방식에 화가나는걸 꾹꾹 참고 일을보고 나왔네요.
일반창구처럼 만은 아니더라도 한개창구만이라도 늘렸으면하는 바람입니다."
영업점,내점/방문,객장안내의 원활성,업무 전담/전용 창구 운영(회사/교직원/통장개설 등),특정 대상·업무 전담 창구 운영은 내점 안내와 대기 효율을 높이는 구체 접점입니다.,20260107,QSN000000000003191,TAR000000011949216,ITM000000000001707,학교 내에 있고 교직원 전용창구 운영으로 인한 편안함
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20250811,QSN000000000003074,TAR000000008761239,ITM000000000001707,금암지점이 없어지니 저희집에서 제일 가까운 곳이라서 그렇습니다
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20250814,QSN000000000003074,TAR000000008854166,ITM000000000001707,분평동에 살고있는데 지점이 없어져서 너무 불편함. 재설치바람
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20250815,QSN000000000003074,TAR000000008851777,ITM000000000001707,지녀 통장하나 만들려는데 두시간을 넘게 기다렸고 민드는데만 한시간 반은 걸렸다 나의 하루를 다 썼다 그리고 정확하게 준비서류를 공지해 놓지 않았다 주민등록 등본에 기본증명서 까지 필요한지 몰랐다 그리고 국가에서만든 모바일 신분증은 왜 사용 못하는건지 pass 모바일 신분증 사용 왜 못하나요?? 방문을 여러번 해야 했다 암튼 최악 그렇게 돈을 많이 벌면서 살레시오회 지점은 왜 없앤건지 이해가 안된다. 돈좀 써라
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20250602,QSN000000000003074,TAR000000007203797,ITM000000000001707,"24년까지만해도 문산 지점이 있어서 편리 했슴
25년에는 출장소(?)입출금만  취급"
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20260120,QSN000000000003191,TAR000000012240786,ITM000000000001707,출장소로 장소가 협소하여 한 눈에 점내부가 들어오네요.
영업점,내점/방문,안내표지 가시성,대체 지점/통폐합 공지 및 안내,통폐합·출장소 전환 등 지점 운영 변경 고지와 대체 지점 안내는 필수 안내 요소입니다.,20260121,QSN000000000003191,TAR000000012283978,ITM000000000001707,은행 여업점이 많이 없어져서 불편한데 혁신점이 출장소로바 뀨기는 했지만 연령대가 밌는 사람은 직접 내점해서 상담 할수 있어 좋아 주변 친구들메게 주천하고 싶다
영업점,내점/방문,객장안내의 원활성,현장 업무 지원(경비원 입력 지원·스마트앱 연동),초기 안내·입력 지원과 스마트앱 연동 지원은 현장 처리 속도를 높이는 구체 서비스입니다.,20250524,QSN000000000003074,TAR000000007001492,ITM000000000001707,"방문 때 경비하시는 분이 바로 입력하게 도와줘서, 창구에서 빨리 처리 했음"
영업점,내점/방문,객장안내의 원활성,현장 업무 지원(경비원 입력 지원·스마트앱 연동),초기 안내·입력 지원과 스마트앱 연동 지원은 현장 처리 속도를 높이는 구체 서비스입니다.,20250903,QSN000000000003074,TAR000000009344135,ITM000000000001707,"고객의 니스에 맞추어 업무지원
스마트엡을 통한 업무지원"
영업점,내점/방문,안내표지 가시성,내부 위치/시설 디지털 안내(QR/ATM 위치),QR을 통한 ATM 위치 안내 등 디지털 표지 기능은 내부 안내 가시성을 높입니다.,20250627,QSN000000000003074,TAR000000007764149,ITM000000000001707,군소도시에 일찍 입점하여서 편리하게 은행을  이용하고 증권사 는 없지만 은행을통하여서 간접투자를 할수있도록 편하게 이용하기에 감사하고 스마트 폰뱅킹 사용도하도록안내하여사용하고 객장도 한가하여 빠른업무도 감사합니다.
영업점,내점/방문,객장안내의 원활성,외화 업무 현장 기준 안내(지폐 상태 판별),외화 입금 시 지폐 상태 기준·판별 절차 고지는 현장 처리 수용성에 직접 영향합니다.,20250806,QSN000000000003074,TAR000000008650380,ITM000000000001707,"외화 입금 관련으로 급하게 내점했는데
지폐가 다소 낡았다는 이유로 외화의 일부입금이 거절되어 업무상의 불편을 겪었습니다."
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20250307,QSN000000000003074,TAR000000005716433,ITM000000000001707,"대출  상담과정  대출연장하면서 담당자에 친절함과 신속하고 빠른 업무 고객이 편리하게 일처리를 할수있게 도와줘  편리하게 대출연장를 하게되었다.
서면도 직접 방문하지 안아도 쉽게 폰으로 서명할수 있는 점이 그리고 감사 했습니다.
직장때문에 방문할수 없은 고객에 대한 편리한 시스템에 감사 드립다."
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20250614,QSN000000000003074,TAR000000007451016,ITM000000000001707,"예금대해자세히설명하고연금통장자동이체을설명해줘서자동이체을신청했습니다
감사합니다"
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20251128,QSN000000000003074,TAR000000011081078,ITM000000000001707,요즘 은행지점 많지 않은데 압류방지 통장 같은 중요한 업무를 처리할 수 있어 좋았습니다. 대면 지점이 더 늘어났으면 합니다.
영업점,내점/방문,객장안내의 원활성,특정 업무/상품 현장 처리 안내(대출·이체한도·압류방지·주택청약),"비대면 서명, 자동이체 안내, 압류방지 통장 처리, 이체한도 변경, OTP 등록 등 현장 프로세스가 구체 기능입니다.",20251202,QSN000000000003074,TAR000000011152084,ITM000000000001707,주택청약통장 3번이나 고사했는데도 강제로 가입시킴
