채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20250404,QSN000000000003074,TAR000000006221669,ITM000000000001712,"영업점을 들어서자 입구에 번호표 기기가 있고
안내하시는분 또한 친절하셔서
좋아요"
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20250425,QSN000000000003074,TAR000000006566660,ITM000000000001712,입구에 바로 보이게 번호표 뽑는 기계가 있어서 좋았어요
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20250627,QSN000000000003074,TAR000000007770113,ITM000000000001712,대기 시간이 짧고 대리번호표 위치가 입구에 있어 편리함
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20250910,QSN000000000003074,TAR000000009500295,ITM000000000001712,순번 기계가 출입구 우측에 있어 바로 눈에 들어와서
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20250911,QSN000000000003074,TAR000000009521413,ITM000000000001712,대기번호 키오스가 입구에 설치되어 편리하게 이용 가능합니다
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251021,QSN000000000003074,TAR000000010178814,ITM000000000001712,주 출입문 열면 바로 눈앞에 번호대기 기계가 보여서 편리합니다
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251016,QSN000000000003074,TAR000000010038920,ITM000000000001712,입구에 들어가면 바로 대기표를 뽑을 수 있게 되어 있어 편했습니다.
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251015,QSN000000000003074,TAR000000010003428,ITM000000000001712,입구에서의 빠른 안내와 짧은 동선이 편리했습니다
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251024,QSN000000000003074,TAR000000010297156,ITM000000000001712,은행 입구를 들어서자마자 바로 발행기를 볼수있었고 이용할수있었다
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251103,QSN000000000003074,TAR000000010498076,ITM000000000001712,"번호표 발급 위치나 상담창구 앞 대기 위치가
내방자를 위한 배치여서 매우 편리했습니다."
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251106,QSN000000000003074,TAR000000010601804,ITM000000000001712,"번호표 뽑는데 두리번 거렸어요.  저라면 접수 하는곳 으로 이동을 해준다면 확인이 쉬울듯 합니다.
이번에 어떤 손님이 저에게 번호표 어디서 뽑느냐고 하시더라고요.  오른쪽에 위치해 있는데 출입문이 두군데라서 자 또한 왼쪽 입장후 안보이죠. 오른쪽 출입구 쪽에 있으니깐요. 은행에 들어오면 대부분 접수창구 를 먼저 봅니다. 그런 이유로 대기표 를 잘 위치해서 어디 출입구로 들어 오든지 쉽게 파악 할수 있으면 좋겠습니다.
이것또한 사람에 따라 다르니 제 작은 바램일 뿐 입니다."
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20251124,QSN000000000003074,TAR000000010947522,ITM000000000001712,"출입구로 들어오자 바로 눈에 띄는 곳에 대기표 기기가 위치해 있어서 두리번 거리거나, 안내원을 찾을 필요가 없었음."
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260108,QSN000000000003191,TAR000000011975762,ITM000000000001712,대기표 발행기가 잘 보이는 곳에 있으며 경비원이 친절하게 안내.
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260120,QSN000000000003191,TAR000000012240499,ITM000000000001712,출입문 바로 앞에 대기표발행기가 위치하고있어요
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260113,QSN000000000003191,TAR000000012085365,ITM000000000001712,번호표 기기가 입규 들어가자마자 있고 찾기 쉬웠어요
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260115,QSN000000000003191,TAR000000012148636,ITM000000000001712,번호표 뽑는 기기가 눈에 띄는 곳이 있어 바로찾기가 좋음
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260203,QSN000000000003191,TAR000000012596411,ITM000000000001712,출입구 집입 방향에 위치해 있어서 사용하기에 편리함.
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260204,QSN000000000003191,TAR000000012636377,ITM000000000001712,일단 대기표발행기가 어디있는지 찾지않아도 되요
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260203,QSN000000000003191,TAR000000012596609,ITM000000000001712,엘리베이터에서 내너면 번호발행기가 바로 눈앞에 있어 편리함
영업점,대기,순번대기기의 이용 편리성 ,번호표 발급기 입구 근접 배치 및 위치 가시성 강화,발급기의 입구 근접 배치와 눈에 띄는 위치는 접근성을 높여 사용 편의에 직접 기여합니다.,20260129,QSN000000000003191,TAR000000012481906,ITM000000000001712,저는 대기표 뽑는 기계가 눈에 띄는 곳에 있어서 좋습니다.
영업점,대기,대기정보 안내의 적절성,번호표 발급 위치 안내 표지/사인 개선,번호표 위치와 진행 안내 문구/표식의 명확성이 대기 초반 혼선 해소에 중요하게 작용합니다.,20250623,QSN000000000003074,TAR000000007622376,ITM000000000001712,"1층 ATM에서 위로 올라갔는데.
안내  하는분 도 없고, 번호표 발행기 찾느라 헤멤"
영업점,대기,대기정보 안내의 적절성,번호표 발급 위치 안내 표지/사인 개선,번호표 위치와 진행 안내 문구/표식의 명확성이 대기 초반 혼선 해소에 중요하게 작용합니다.,20250902,QSN000000000003074,TAR000000009298002,ITM000000000001712,산본지점은 뭐 번호표 발행 위치 이런건 모르겠고  상담 직원이 능력이 좋은거 같아서 재방문할 예정입니다.
영업점,대기,대기정보 안내의 적절성,번호표 발급 위치 안내 표지/사인 개선,번호표 위치와 진행 안내 문구/표식의 명확성이 대기 초반 혼선 해소에 중요하게 작용합니다.,20250904,QSN000000000003074,TAR000000009343454,ITM000000000001712,"편리한 벙호표 발행기 위치, 다양한 편의시설, 쾌적한 공간 단 화장실 아내 표기가 부족으로 보임. 아내 데스크가 반대로 이전 요함."
영업점,대기,대기정보 안내의 적절성,번호표 발급 위치 안내 표지/사인 개선,번호표 위치와 진행 안내 문구/표식의 명확성이 대기 초반 혼선 해소에 중요하게 작용합니다.,20250905,QSN000000000003074,TAR000000009407295,ITM000000000001712,번호표 뽑아 주시는 분의 표정변화 없는 로봇같은 질의대응
영업점,대기,대기정보 안내의 적절성,번호표 발급 위치 안내 표지/사인 개선,번호표 위치와 진행 안내 문구/표식의 명확성이 대기 초반 혼선 해소에 중요하게 작용합니다.,20260305,QSN000000000003191,TAR000000013321698,ITM000000000001712,번호순서대로 진행 때문에 대기상태로의    편안함  때문에
영업점,대기,대기정보 안내의 적절성,실시간 대기현황 디스플레이(대기번호·대기시간·상세순서 고지),"실시간 화면으로 대기번호, 남은 순서, 지연 상태를 고지하면 고객의 불확실성을 줄이고 안내 품질을 높입니다.",20250710,QSN000000000003074,TAR000000008049559,ITM000000000001712,게시판에(전광판) 대기 번호 &amp; 대기 시간이 확연히 나타나 지루한 감이 없었습니다.
영업점,대기,대기정보 안내의 적절성,실시간 대기현황 디스플레이(대기번호·대기시간·상세순서 고지),"실시간 화면으로 대기번호, 남은 순서, 지연 상태를 고지하면 고객의 불확실성을 줄이고 안내 품질을 높입니다.",20251027,QSN000000000003074,TAR000000010345018,ITM000000000001712,대기 시간을 실시간으로 확인할 수 있도록 디스플레이
영업점,대기,대기정보 안내의 적절성,실시간 대기현황 디스플레이(대기번호·대기시간·상세순서 고지),"실시간 화면으로 대기번호, 남은 순서, 지연 상태를 고지하면 고객의 불확실성을 줄이고 안내 품질을 높입니다.",20251128,QSN000000000003074,TAR000000011082912,ITM000000000001712,"대기 수 0명, 직원수 2명인데 호출하는데까지 5분 정도 걸림. 물론 점심시간 &amp; 업무가 많을 수 있겠으나, 별로 바빠 보이지 않았음에도 시간이 걸려서 별로 추천하고 싶진 않다."
영업점,대기,대기정보 안내의 적절성,실시간 대기현황 디스플레이(대기번호·대기시간·상세순서 고지),"실시간 화면으로 대기번호, 남은 순서, 지연 상태를 고지하면 고객의 불확실성을 줄이고 안내 품질을 높입니다.",20260202,QSN000000000003191,TAR000000012546872,ITM000000000001712,화면에 대기번호와 남은 순서등 자세히 나와있어서 좋았습니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250114,QSN000000000003074,TAR000000004780589,ITM000000000001712,Vip라운지를 사용하는데 대기 시간이 적고 평리합니다..
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250124,QSN000000000003074,TAR000000005010855,ITM000000000001712,기업 업무시 VIP실의 빠른 대응 처리 완료하였습니다.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250206,QSN000000000003074,TAR000000005115248,ITM000000000001712,Vip라운지를 이용하였는데 대기시간이 짧고 직원이 너무 친절했습니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250212,QSN000000000003074,TAR000000005265312,ITM000000000001712,은행이 점점 줄고 있는데 집 근처라 좋고 특히 대기자가 많을 때 VIP실에서 업무를 볼 수 있어 좋음.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250312,QSN000000000003074,TAR000000005798840,ITM000000000001712,Vip 라운지로 들어가니 예약된 직원분께서 반갑게 맞아주셔서 좋았습니다.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250324,QSN000000000003074,TAR000000006000684,ITM000000000001712,"신속ㅎㅏ고 명쾌한 업무처리로 인해
짧은 대기시간에 만족함&lt;담당직원 VIP라운지 김미성 김인미 팀장&gt;"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250509,QSN000000000003074,TAR000000006739805,ITM000000000001712,VIP코너도 무지 기다려야해요!  주차장도 엄청불편하고요!
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250602,QSN000000000003074,TAR000000007204297,ITM000000000001712,"V.I.P실은 잘구비되어있지만
일반업무에는 없는것 같다"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250701,QSN000000000003074,TAR000000007798531,ITM000000000001712,입구부터 안내자의 안내를 받을 수 있고 무엇보다 VIP고객실 이용이 늘 편리하다.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250722,QSN000000000003074,TAR000000008282097,ITM000000000001712,vip룸에서 빠른 일처리를 해주셔서 도움이 되었다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250901,QSN000000000003074,TAR000000009273551,ITM000000000001712,2층vip룸이용시 근무자들의 고객응대 신속처리  특히 신순미팀장님 고객상담 매우만족
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20250906,QSN000000000003074,TAR000000009406483,ITM000000000001712,Vvip에서 등급이 vip로 떨어졌는데도 vip실 이용에 핀잔주지 않으셔서 타행으로 안옮기고 싶어요
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251024,QSN000000000003074,TAR000000010262170,ITM000000000001712,Vip룸으로 안내하여 신속하게 업무처리하도록 도움을 줌.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251202,QSN000000000003074,TAR000000011148771,ITM000000000001712,"앞글과 연결해서 300자한계로
VIP실을 펀드상품고객위주로만 예약해서 운영한다면 이용에 상당한 불편과 차별대우받는기분 12/1일 일부금액 타은행으로 송금처리 앞으로 만기되는금액도 고민중 자세한내용 글로는 다표현못합니다 전화주시면  자세히 다 말씀드리겠습니다 내일 일부금액 해약할예정입니다"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251203,QSN000000000003074,TAR000000011204214,ITM000000000001712,"대기시간 길지않고
VIP룸 이용 편리합니다."
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251212,QSN000000000003074,TAR000000011393668,ITM000000000001712,vip실을이용하기때문에 여러모로  편리합니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251210,QSN000000000003074,TAR000000011360465,ITM000000000001712,"김천지점 vip 실
친절도가 타은행에 비해 좋지않음"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251204,QSN000000000003074,TAR000000011232161,ITM000000000001712,"나름 Vlp라고 들어갔지만
식사시간을 2시이후 가셔서 그런것임"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251226,QSN000000000003074,TAR000000011713690,ITM000000000001712,시간이 없었는데 대기자가 많아 어려움이 있었는데 vip실을 이용할 수 있게 해줌
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251226,QSN000000000003074,TAR000000011714450,ITM000000000001712,VIP상담실 이용과 일반 창구 이용은 비교 불가함
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20251226,QSN000000000003074,TAR000000011721325,ITM000000000001712,지난 방문 때 vip상담담당자도 나와서 근무하시는 말을 듣고서입니다.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260128,QSN000000000003191,TAR000000012454047,ITM000000000001712,VIP 라운지 방문해서 실질적으로는 대기가 없었습니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260130,QSN000000000003191,TAR000000012504699,ITM000000000001712,고객편의를 위해 vip룸도 갖추고 있어서 이용하는편입니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260202,QSN000000000003191,TAR000000012552079,ITM000000000001712,대기 이용용이~~  vip room  이용  용이~~
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260130,QSN000000000003191,TAR000000012505383,ITM000000000001712,진짜 VIP실은 절대 권하지 않을꺼 같고 나머지 분들은 다들 친철하시니까 동네고 하니 자주 이용합니다
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260220,QSN000000000003191,TAR000000012971681,ITM000000000001712,"저는 밖에 많은 분들이 기다려서 어제 vip 실에서 부지점장님과만 용무를 보아서 밖의 사정은 잘 몰라요
다만 입구에서 번호표를 뽑아주는 직원이 참 친절하고 인상이 좋다고 생각했어요
vip실에 계신 분들은 고객이 일반업무를 보러 들어가면 싫어하고 본인들 업적에 많은 점수가  되는 펀드나 보험을 드는 고객에게만 친절한 것 같아요
장항동이나 마두역의 국민은향의 vip 실은 너무나 친절합니다
특히 장항동의 vip 실 직원은 정말 칭찬하고 싶어요"
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260220,QSN000000000003191,TAR000000012978561,ITM000000000001712,VIP실에서 알고 싶은걸 물었을때 상담을 잘해줘 좋았어요.
영업점,대기,체감 대기시간 적절성,VIP실/라운지 전용 대기 공간 운영 및 우선처리,VIP 전용 공간에서 우선 호명·무대기 운영·예약 응대가 체감 대기시간을 단축시키는 명시적 서비스입니다.,20260206,QSN000000000003191,TAR000000012707602,ITM000000000001712,"VIP룸 이용 고객입니다
미처 기억못하는 만기 상품도 미리 연락주시고.. 어느 한가지 꼭 집어 칭찬할 수 없는 어려움을 이해 바랍니다"
영업점,대기,대기관리 운영 효율성,업무별/전담 창구 대기열 분리 운영(개인종합상담·금융매니저·전용 코너),업무 특성에 맞춘 전담 창구와 전용 코너 운영은 대기 흐름을 분산해 효율을 높입니다.,20250116,QSN000000000003074,TAR000000004839124,ITM000000000001712,표를 뽑는 곳에는 안내직원이 꼭 상주한다는 느낌이 듦
영업점,대기,대기관리 운영 효율성,업무별/전담 창구 대기열 분리 운영(개인종합상담·금융매니저·전용 코너),업무 특성에 맞춘 전담 창구와 전용 코너 운영은 대기 흐름을 분산해 효율을 높입니다.,20250121,QSN000000000003074,TAR000000004918691,ITM000000000001712,2층.  개인종합상담창구가 개설되어 서비스 품질이 좋았다
영업점,대기,대기관리 운영 효율성,업무별/전담 창구 대기열 분리 운영(개인종합상담·금융매니저·전용 코너),업무 특성에 맞춘 전담 창구와 전용 코너 운영은 대기 흐름을 분산해 효율을 높입니다.,20250121,QSN000000000003074,TAR000000004918944,ITM000000000001712,고객이원하는금융매니져창구에서소개해서업무시간단축과신뢰가 갑니다
영업점,대기,대기관리 운영 효율성,업무별/전담 창구 대기열 분리 운영(개인종합상담·금융매니저·전용 코너),업무 특성에 맞춘 전담 창구와 전용 코너 운영은 대기 흐름을 분산해 효율을 높입니다.,20250401,QSN000000000003074,TAR000000006118034,ITM000000000001712,모든 금융상담가능한지 연금보험 저축 연금이면 건가보험이나 세금은 어찌되는지등 종합 금융상담창구지정 등
영업점,대기,대기관리 운영 효율성,업무별/전담 창구 대기열 분리 운영(개인종합상담·금융매니저·전용 코너),업무 특성에 맞춘 전담 창구와 전용 코너 운영은 대기 흐름을 분산해 효율을 높입니다.,20250819,QSN000000000003074,TAR000000008937891,ITM000000000001712,"대기 시간이 너무 길었다고 봄
물론 ^^
항시 그러하다고 보지는 않지만
특히, 신규가입 &amp; 해지/해약 코너 !!!"
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20250519,QSN000000000003074,TAR000000006900754,ITM000000000001712,사전 예약  했었는데 1분도 어기지 않고 응대해줬고 만족한 응대여서~~~~
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20250616,QSN000000000003074,TAR000000007482704,ITM000000000001712,미리 상담예약시간 전 연락도 주시고 친절함이 좋았습니다.
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20250618,QSN000000000003074,TAR000000007508979,ITM000000000001712,예약을 하고 미리 도착했지만 직원이 예약시간전임에도 준비하고 있었음
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20250818,QSN000000000003074,TAR000000008922008,ITM000000000001712,전에는 만기예정시 미리 시간예약을 은행측에서 잡았는데 이번엔 연락이 없었고 만기전날 예약을 잡기위해 전활했지만 과정이 어렵고 오래 걸렸습니다
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20251106,QSN000000000003074,TAR000000010601669,ITM000000000001712,백수진대리님 안내로 기다림없이 바로 진행하였습니다.
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20251117,QSN000000000003074,TAR000000010811971,ITM000000000001712,"예약 시간 맞추어서 가면 친절하게
신속히 처리해줌"
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20251216,QSN000000000003074,TAR000000011472069,ITM000000000001712,"예약 시스템이 편리하고
그로인해 대기시간이 길지 않았으며
대기 중&lt;신문이나 KB GOLD&amp;WISE&gt;를
볼 수있어 좋았다"
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20251219,QSN000000000003074,TAR000000011566181,ITM000000000001712,시간예약을 정확히 지키셨고 업무처리도 신속히 해주셔서 감사합니다
영업점,대기,대기관리 운영 효율성,예약 기반 즉시 응대 및 리마인드 안내,예약 고객을 정시에 즉시 처리하고 사전 리마인드로 준비도를 높이면 대기 혼잡이 완화됩니다.,20251222,QSN000000000003074,TAR000000011614343,ITM000000000001712,김진주 대리님과 예약 시간을 먼저 조율한 뒤 직접 상담을 예약해 주셨습니다.
영업점,대기,대기시설 편의성,대기공간 편의 테이블/서류 준비 설비(원탁·PC·프린터),대기 중 서류 준비와 보완을 위한 테이블·PC·프린터 제공은 고객 편의를 높입니다.,20250416,QSN000000000003074,TAR000000006404665,ITM000000000001712,은행업무를펴니하게보고.원탁테이블에서정리할수있는공간이확보되어있어좋았음
영업점,대기,대기시설 편의성,대기공간 편의 테이블/서류 준비 설비(원탁·PC·프린터),대기 중 서류 준비와 보완을 위한 테이블·PC·프린터 제공은 고객 편의를 높입니다.,20250421,QSN000000000003074,TAR000000006472528,ITM000000000001712,서류를 보완할수있게 pc와 프린트를 구비해두면 좋을것같아요
영업점,대기,대기시설 편의성,대기공간 편의 테이블/서류 준비 설비(원탁·PC·프린터),대기 중 서류 준비와 보완을 위한 테이블·PC·프린터 제공은 고객 편의를 높입니다.,20251024,QSN000000000003074,TAR000000010297024,ITM000000000001712,넓고 테이블이있는 대기공간이 있어 서류 준비에도 편리했습니다
영업점,대기,대기시설 편의성,대기공간 음수대(정수기) 제공 및 위치 접근성,음수대 제공과 접근성은 대기 중 기본 편의 요구로 반복 언급되었습니다.,20250402,QSN000000000003074,TAR000000006167119,ITM000000000001712,"기다리는 편의시설이 부족합니다. 음수대, 2층화장실 등"
