채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20251118,QSN000000000003074,TAR000000010831879,ITM000000000001707,대기의자와 실내에 청결도가 별로였으며 대기자리와 상담이 분리되어있지않아 다른고객상담소리가 너무 크게 들렸음
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20260109,QSN000000000003191,TAR000000012014985,ITM000000000001707,"출장소(?)라 그런지 너무협소해서
다른사람 상담 내용도 다 들리고~~~
고객 신상 보안유지가 잘 안됨ㅋ"
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20260113,QSN000000000003191,TAR000000012043769,ITM000000000001707,"내부가 너무 좁고 상담부스가 너무 개방적으로 대기석과 가까워서 다른 분들의 상담내용이 프라이빗 하지않고, 어떤 직원분의 목소리가 얼마나 크던지 거기 상담하시는 분이 어떤 목적의 상담을 받는지 다 들리고, 실내가 음악도 없이 너무 조용하다보니  상담내용이  듣고싶지않아도 다 들려서 내 상담때 목소리를 자동으로 낮추게 되는 분위기."
영업점,내점/방문,객장안내의 원활성,상담 칸막이/부스 및 음성 프라이버시 관리,상담 공간의 칸막이·부스·소음 차단 및 프라이버시 수준은 상담 품질의 핵심 접점입니다.,20260129,QSN000000000003191,TAR000000012483552,ITM000000000001707,"영업창구 칸막이로 편안한 창구공간이
분위기가  상담에 도움이 되었습니다."
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20250312,QSN000000000003074,TAR000000005805540,ITM000000000001707,"입구에서부터 번호표&amp;안내 정확하고 세심하셨어요
그리고 받아야 할 상담도 월활했고요"
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20250404,QSN000000000003074,TAR000000006217307,ITM000000000001707,문앞에서직원분들이 게써아래또는 모르는없무에 설명해주세요
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20250524,QSN000000000003074,TAR000000007001492,ITM000000000001707,"방문 때 경비하시는 분이 바로 입력하게 도와줘서, 창구에서 빨리 처리 했음"
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20250926,QSN000000000003074,TAR000000009832599,ITM000000000001707,"추천을 안할 이유가 없음..
객관식 질문에 해당사항 없어서
아무거나 찍고 넘어가야 하는
문답 상항 불편함"
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20251125,QSN000000000003074,TAR000000010956115,ITM000000000001707,"일단 응대 직원 수가 적고, 정문 옆 보안직원은 휴대폰만 하고 있음"
영업점,내점/방문,객장안내의 원활성,입구/문앞 초기 안내 및 번호표 발급 스테이션,"입구에서의 초기 안내, 번호표 발급·목적별 안내는 방문 시작 시 핵심 접점입니다.",20260203,QSN000000000003191,TAR000000012595808,ITM000000000001707,방문 목적에 맞게 대기표 안내 및 궁금사항 질문시 친절한 답변
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250124,QSN000000000003074,TAR000000005013055,ITM000000000001707,"대기 시간이 너무길다
고객 대응하는 창구를 두곳 운영했는데
한팀당 시간이 30분 정도걸렸다
시간당 고객 4명 응대가능한 수준임"
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250203,QSN000000000003074,TAR000000005057711,ITM000000000001707,지점 위치가 편리하여 선택하였으나 직원들이 창구마다 있지 않아서 대기시간이 엄청 오래걸립니다.
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250203,QSN000000000003074,TAR000000005058509,ITM000000000001707,이용하는 고객에 비해 직원수가 부족하여 대기시간이 너무 길어요
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250116,QSN000000000003074,TAR000000004841284,ITM000000000001707,사무실에서 가깝고 업무처리 창구가 많아 대기시간이 짧다.
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250206,QSN000000000003074,TAR000000005144418,ITM000000000001707,이용객 수 대비 열려있는 창구가 적어 대기 시간이 오래걸림
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250521,QSN000000000003074,TAR000000006954165,ITM000000000001707,"영업시간이 4까지인데 영업장 방문 창구에 모든 직원들이 앉아 있지 않아 대기 시간이 너무 걸림
영업시간에 창구에 모든 직원이 왜 없는지 이해가 안됨"
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20250709,QSN000000000003074,TAR000000007988919,ITM000000000001707,업무의 종류에 따라 유연하게 직원들이 대기시간을 줄여야하는데 대출창구는 2개만오픈 하고 1시간30분을 대기하는건 너무한다.대출연장 하는업무인데...주거래은행 바꾸고싶을정도다
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20251014,QSN000000000003074,TAR000000009959836,ITM000000000001707,"예전 방배남 지점은 은행입구에 주차가능했는데, 이제는 은행입구 &amp;  건물뒤 주차장 모두 사용이 불가합니다.
또한 창구 직원이 많지않아서 대기시간이 너무 긴것도 개선되면 좋겠습니다."
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20251015,QSN000000000003074,TAR000000010003686,ITM000000000001707,"7개 창구중 4개가 열려 있었으나 그나마 1곳은 부재중. 11시 되어 3개창구가 더 열려야 하나 1곳은
휴가중.
환전하려던 10,000위안이 없어 7,000위안 만 환전함."
영업점,내점/방문,객장안내의 원활성,창구 운영 상태 안내(가동 창구 수·개폐·인력 배치),"실시간 가동 창구 수, 개폐, 시간대별 인력 배치 안내는 대기 체감에 직접 영향을 줍니다.",20260210,QSN000000000003191,TAR000000012778406,ITM000000000001707,상일동지점 첫 방문이었는데 오전 피크 타임임에도 상담 인력 운영이 원활하지 않아 대기 시간이 1시간 30분 정도 발생했습니다. 이용객이 많은 시간대에는 인력 운영 개선이 필요해 보입니다.
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20250225,QSN000000000003074,TAR000000005499914,ITM000000000001707,"본인신분증 확인에서 모바일 증명서로 인증이 불가하다하고, 군장병적금을 해지하고 다시 만드는데도 서류  제출을 요구하는 곳은 처음 봄. 그 지점에서만 두번을 해지하고 신규로 만들었음에도 융통성이 없어서 신규 적금 개설을 하지 못했슴."
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20250815,QSN000000000003074,TAR000000008851777,ITM000000000001707,지녀 통장하나 만들려는데 두시간을 넘게 기다렸고 민드는데만 한시간 반은 걸렸다 나의 하루를 다 썼다 그리고 정확하게 준비서류를 공지해 놓지 않았다 주민등록 등본에 기본증명서 까지 필요한지 몰랐다 그리고 국가에서만든 모바일 신분증은 왜 사용 못하는건지 pass 모바일 신분증 사용 왜 못하나요?? 방문을 여러번 해야 했다 암튼 최악 그렇게 돈을 많이 벌면서 살레시오회 지점은 왜 없앤건지 이해가 안된다. 돈좀 써라
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20251219,QSN000000000003074,TAR000000011573398,ITM000000000001707,카드나 통장이 없이도 스마트폰으로 출금이 가능한부분이 편리했습니다.
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20251222,QSN000000000003074,TAR000000011609878,ITM000000000001707,휴대폰 번호2번입력하는데 진행이 잘안되는것 좀불편
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20251224,QSN000000000003074,TAR000000011676857,ITM000000000001707,통장이 없었는데 손바닥 인증으로 할수있어서 좋았습니다
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20251230,QSN000000000003074,TAR000000011786451,ITM000000000001707,통장이?도 직접할수 있어 편해요 다른 지점에서는 없는것 같아요
영업점,내점/방문,자동화기기 이용 편의성,디지털·모바일 본인확인 및 인증 지원,모바일 증명서·PASS·손바닥 인증·디지털 신분증 인정과 ATM 인증 절차는 이용 편의성과 직결됩니다.,20260223,QSN000000000003191,TAR000000013016192,ITM000000000001707,"상담직원의 업무 전문성이 다소 미숙하여 장시간 소요.
또한 디지털 국가유공자증이 신분증으로 모든 기관에서 사용 가능한데 왜 국민은행은 안되는지 의문임."
영업점,내점/방문,자동화기기 이용 편의성,전자서명/테블릿 서명 및 비대면 처리 지원,모바일/테블릿 전자서명 절차와 연계 안내는 자동화된 처리 경험의 핵심 기능입니다.,20250307,QSN000000000003074,TAR000000005716433,ITM000000000001707,"대출  상담과정  대출연장하면서 담당자에 친절함과 신속하고 빠른 업무 고객이 편리하게 일처리를 할수있게 도와줘  편리하게 대출연장를 하게되었다.
서면도 직접 방문하지 안아도 쉽게 폰으로 서명할수 있는 점이 그리고 감사 했습니다.
직장때문에 방문할수 없은 고객에 대한 편리한 시스템에 감사 드립다."
영업점,내점/방문,자동화기기 이용 편의성,전자서명/테블릿 서명 및 비대면 처리 지원,모바일/테블릿 전자서명 절차와 연계 안내는 자동화된 처리 경험의 핵심 기능입니다.,20250627,QSN000000000003074,TAR000000007764149,ITM000000000001707,군소도시에 일찍 입점하여서 편리하게 은행을  이용하고 증권사 는 없지만 은행을통하여서 간접투자를 할수있도록 편하게 이용하기에 감사하고 스마트 폰뱅킹 사용도하도록안내하여사용하고 객장도 한가하여 빠른업무도 감사합니다.
영업점,내점/방문,자동화기기 이용 편의성,전자서명/테블릿 서명 및 비대면 처리 지원,모바일/테블릿 전자서명 절차와 연계 안내는 자동화된 처리 경험의 핵심 기능입니다.,20260203,QSN000000000003191,TAR000000012607763,ITM000000000001707,"대출과정에서 불명확한 약관(금리 및 조기상환수수료 오안내) 안내하였으며, 고객에게 설명 없이 테블릿에 사인을 요구. 또한 서류 미비를 근거로 대출금을 5천만원으로 축소를 권고함
(서류 미비란? 재직증명서를 제출하였음에도 상담직원이 인사팀에 정규직 확인을 요청하였으며, 당사 인사팀은 공문을 보내주면 정규직 확인해드리겠다 하였으나, 공문 발송이 번거롭단 이유로 서류 미비라 주장....어느회사가 공문도 없이 정규직 확인을 해주나요? 국민은행은 제가 전화하면 정규직 확인가능?ㅎㅎㅎ)"
영업점,내점/방문,자동화기기 이용 편의성,통장 발급 자동화(키오스크/재고 안내),통장 자동발급 기기와 발급 매체 재고·장비 상시 비치 안내는 고객의 실제 발급 경험에 직결됩니다.,20250311,QSN000000000003074,TAR000000005769853,ITM000000000001707,"통장 새로발급시
기기를 통해할수있어
편리했읍니다"
영업점,내점/방문,자동화기기 이용 편의성,통장 발급 자동화(키오스크/재고 안내),통장 자동발급 기기와 발급 매체 재고·장비 상시 비치 안내는 고객의 실제 발급 경험에 직결됩니다.,20260220,QSN000000000003191,TAR000000012970757,ITM000000000001707,기록만 되는 통장발급이 자동화되는것이 편리합니다
영업점,내점/방문,자동화기기 이용 편의성,통장 발급 자동화(키오스크/재고 안내),통장 자동발급 기기와 발급 매체 재고·장비 상시 비치 안내는 고객의 실제 발급 경험에 직결됩니다.,20260224,QSN000000000003191,TAR000000013060678,ITM000000000001707,종이 통장이 매번 준비 안됨 기계 고장으로 수표 입금 자주 안됨 대기 시간 평균 40분 이상. 노인 인구 많은데 전혀 참고 안되고  0%도 고객 입장에서 배려 없음 방문 할때마다 상당히 불괘합니다 길음동&amp;미사지점 이용합니다 청원경찰분만 매우 친절해요 개선 꼭 부탁드립니다.
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결 및 통화 가능 안내,지점별 직통번호 제공 및 통화 가능/불가 안내는 고객 문의 경로의 핵심 요소입니다.,20250115,QSN000000000003074,TAR000000004816932,ITM000000000001707,강릉점이 아니라 고객센터에서 이미 0점 강릉점으로 바로 직통번호로 연결도 안해줌
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결 및 통화 가능 안내,지점별 직통번호 제공 및 통화 가능/불가 안내는 고객 문의 경로의 핵심 요소입니다.,20250121,QSN000000000003074,TAR000000004916635,ITM000000000001707,신내 지점이 너무 한쪽에 치우쳐 있고 전화문의가 어렵다.
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결 및 통화 가능 안내,지점별 직통번호 제공 및 통화 가능/불가 안내는 고객 문의 경로의 핵심 요소입니다.,20250526,QSN000000000003074,TAR000000007028860,ITM000000000001707,"응대가 어렵고 지점과 통화 불과
절대 불가 정말 싫타"
영업점,내점/방문,객장안내의 원활성,지점 직통전화 연결 및 통화 가능 안내,지점별 직통번호 제공 및 통화 가능/불가 안내는 고객 문의 경로의 핵심 요소입니다.,20251023,QSN000000000003074,TAR000000010263076,ITM000000000001707,직통전화없어서본점콜센타전화해서연결이잘안되어전해준다는데5시간만에다시콜센타전화해서담당자와통화해습니다
영업점,내점/방문,안내표지 가시성,내부 안내표지/디스플레이 배치 및 내용 관리,"TV 안내 화면, 달력 표기, 창구 안내 문구, 프라이버시 스크린 등은 내부 안내 가시성에 영향을 줍니다.",20250528,QSN000000000003074,TAR000000007096956,ITM000000000001707,"금액이적을때에는 체크카드이용보다 신용카드가 신용평가에도좋으니 써보는게. 어떻겠나 하고물어보더니 조금 많을때에는 다른예금이나 적금을해보는건어떻겠나. 물어보지도않고추천도하지않네요 업무볼때. 책상을보니 *꺽기*에조심하란 글은 봤지만 그건고객이판단할 상황인거같은데 카드추천보단 예,적금추천은나쁘지않다고생각해요"
영업점,내점/방문,안내표지 가시성,내부 안내표지/디스플레이 배치 및 내용 관리,"TV 안내 화면, 달력 표기, 창구 안내 문구, 프라이버시 스크린 등은 내부 안내 가시성에 영향을 줍니다.",20250722,QSN000000000003074,TAR000000008293543,ITM000000000001707,큰 사거리에 위치해 있어 접근성이 좋고 건물 내부도 편안하고 좋았습니다 TV 위치도 좋고요
영업점,내점/방문,안내표지 가시성,내부 안내표지/디스플레이 배치 및 내용 관리,"TV 안내 화면, 달력 표기, 창구 안내 문구, 프라이버시 스크린 등은 내부 안내 가시성에 영향을 줍니다.",20250825,QSN000000000003074,TAR000000009085924,ITM000000000001707,"금요일 방문하였으나
영업점 정면 벽에 걸린 큰 달력은
수요일 날짜에 아직 머물러 있었음
(여러 직원들중 한사람도 보지 못했다는 안일함)"
영업점,내점/방문,안내표지 가시성,내부 안내표지/디스플레이 배치 및 내용 관리,"TV 안내 화면, 달력 표기, 창구 안내 문구, 프라이버시 스크린 등은 내부 안내 가시성에 영향을 줍니다.",20260305,QSN000000000003191,TAR000000013324247,ITM000000000001707,유리마개가 절반정도 가려져서 대기고객의 시야에 벗어나 편안한게 업무를 볼 수 있어 좋았다.
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250122,QSN000000000003074,TAR000000004959255,ITM000000000001707,마트와 함께 있어서 장보기와 은행업무를 순차적으로 편리하게 할 수 있습니다
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250124,QSN000000000003074,TAR000000005010765,ITM000000000001707,"시내 중심에 있어서 은행방문시간 전,후로 다른 볼일도 함께 할 수 있어서이다"
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250801,QSN000000000003074,TAR000000008544905,ITM000000000001707,"영업점 위치한 건물이 냉방도 잘 되고 카페도 위치해 있어서, 영업시간 시작 전 대기하면서 쾌적하다고 느낌"
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250812,QSN000000000003074,TAR000000008793584,ITM000000000001707,"최근 실내 리모텔링을 통해 휴계 공간과
업무공간의 환경을 개선하여 쾌적하게 업무
볼수 있도록 배려한부분"
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250923,QSN000000000003074,TAR000000009775952,ITM000000000001707,"내부 이테리어가 고급지고, 쇼파도 편하고,  아래 커피숍과의 연결이 좋습니다."
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250925,QSN000000000003074,TAR000000009831435,ITM000000000001707,큰 길가에 있고 구청도 가깝고상가2층이라 다른 일을 항께 볼 수 있음
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20250923,QSN000000000003074,TAR000000009769741,ITM000000000001707,은행에 가면서 홈플러스도 겸사겸사 들를수있어서 좋았다
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20251203,QSN000000000003074,TAR000000011193684,ITM000000000001707,홈플러스 엥통점내에 1층에 위치하고 있어서 금융업무 및 필요한장고기를 같이할수 있어서 편리합니다
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20251204,QSN000000000003074,TAR000000011241650,ITM000000000001707,병원 지하에 있어 업무처리하기가 편리하고 응대가 빠르다.
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20251205,QSN000000000003074,TAR000000011260914,ITM000000000001707,영업점이 부대 내에 있으므로 은행 업무하기가 쉬움.
영업점,내점/방문,,카페·복합시설 연계 대기/접근 공간 안내,마트·카페·병원·기관 내 입지 및 진입 경로는 접근성과 대기 편의에 직접 영향을 줍니다.,20260220,QSN000000000003191,TAR000000012972915,ITM000000000001707,국방부내에 있어서 현장에 근무하는 인원이ㅠ방문하기 쉬움.
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20250729,QSN000000000003074,TAR000000008471659,ITM000000000001707,영업점이 가까이에 있지 않아 불편할 때가 있고 방문 했을때 기다리는 시간이 긴 편이라 방문은 될 수 있으면 하지 않으려고 합니다
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20250804,QSN000000000003074,TAR000000008601978,ITM000000000001707,금요일 오후에 상담인원이 적어 대기시간이 없었음.  쾌적한 환경과 신속한 상담으로 적극 추천함.
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20251014,QSN000000000003074,TAR000000009959836,ITM000000000001707,"예전 방배남 지점은 은행입구에 주차가능했는데, 이제는 은행입구 &amp;  건물뒤 주차장 모두 사용이 불가합니다.
또한 창구 직원이 많지않아서 대기시간이 너무 긴것도 개선되면 좋겠습니다."
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20251015,QSN000000000003074,TAR000000010003686,ITM000000000001707,"7개 창구중 4개가 열려 있었으나 그나마 1곳은 부재중. 11시 되어 3개창구가 더 열려야 하나 1곳은
휴가중.
환전하려던 10,000위안이 없어 7,000위안 만 환전함."
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20251121,QSN000000000003074,TAR000000010909188,ITM000000000001707,시간에 상관없이 방문하였을때 붐비지 않아서 좋았습니다.
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20251203,QSN000000000003074,TAR000000011194145,ITM000000000001707,서울에 비해 혼잡하지 않고 업무처리가 빨라서 좋아요
영업점,내점/방문,객장안내의 원활성,영업점 혼잡도/대기시간 정보 안내,대기시간·혼잡도·호명 운영 정보 제공은 방문 경험을 좌우하는 핵심 안내 기능입니다.,20260210,QSN000000000003191,TAR000000012775519,ITM000000000001707,"영엄점에 근무하는 직원이 너무 적어서 방문하자마자 대기번호가 바로 다음번호임에도 대기시간이 너무 길었습니다.
심지어 점심시간도 아니였거든요ㅠㅠ"
영업점,내점/방문,주차장 이용 편리성,주차장 이용 편의(지하·옥외·지상·등록/출차 지원),지하/옥외/지상 주차 인프라와 등록·출차 지원 인력은 주차 이용 편의의 직접 접점입니다.,20250102,QSN000000000003074,TAR000000004522251,ITM000000000001707,지하 주창장&amp; 옥외주차장 모두이용가능
영업점,내점/방문,주차장 이용 편리성,주차장 이용 편의(지하·옥외·지상·등록/출차 지원),지하/옥외/지상 주차 인프라와 등록·출차 지원 인력은 주차 이용 편의의 직접 접점입니다.,20250902,QSN000000000003074,TAR000000009272523,ITM000000000001707,길거리의 큰 건물에 입점해 있고 지상 주차장이 있어서
영업점,내점/방문,주차장 이용 편리성,주차장 이용 편의(지하·옥외·지상·등록/출차 지원),지하/옥외/지상 주차 인프라와 등록·출차 지원 인력은 주차 이용 편의의 직접 접점입니다.,20260224,QSN000000000003191,TAR000000013064304,ITM000000000001707,"상담직원 의 차분하고 친절한 말씀 좋았습니다.
마무리 주차장 출차 서비스까지 말씀 안드려도 알아서
잘처리해주시고요."
영업점,내점/방문,주차장 이용 편리성,주차장 이용 편의(지하·옥외·지상·등록/출차 지원),지하/옥외/지상 주차 인프라와 등록·출차 지원 인력은 주차 이용 편의의 직접 접점입니다.,20250524,QSN000000000003074,TAR000000007001492,ITM000000000001707,"방문 때 경비하시는 분이 바로 입력하게 도와줘서, 창구에서 빨리 처리 했음"
영업점,내점/방문,객장안내의 원활성,상담 안내·동의 관리(문자/앱/마케팅 동의),"문자·카톡 안내, 상담원 지정, 리턴콜, 현장 마케팅·앱 동의 및 대출/예금 만기 안내는 상담 안내·동의 관리의 핵심입니다.",20250411,QSN000000000003074,TAR000000006335350,ITM000000000001707,왜 국민은행에 또 와서 상품을 문의하는지 알고(내가 언급하긴 했음) 요청하지 않은 새상품의 정보를 문자로 보내줬음
영업점,내점/방문,객장안내의 원활성,상담 안내·동의 관리(문자/앱/마케팅 동의),"문자·카톡 안내, 상담원 지정, 리턴콜, 현장 마케팅·앱 동의 및 대출/예금 만기 안내는 상담 안내·동의 관리의 핵심입니다.",20250728,QSN000000000003074,TAR000000008455191,ITM000000000001707,제가 수십년  거래 했는데 이율이  고정5년에ㆍ서 변동으로하는데  안내문이  예는 6개월변동금리  라고 해놓고 금리가2.48%(4월까지) 5월6월은 2.58%7월은 4.55%라고  카톡이왔어요ㆍ 넘 이해가 안갔어요ㆍ그래서  모든 자동이제  다른은행 이동했습니다 ㆍ
영업점,내점/방문,객장안내의 원활성,상담 안내·동의 관리(문자/앱/마케팅 동의),"문자·카톡 안내, 상담원 지정, 리턴콜, 현장 마케팅·앱 동의 및 대출/예금 만기 안내는 상담 안내·동의 관리의 핵심입니다.",20250813,QSN000000000003074,TAR000000008820036,ITM000000000001707,"상담예약전화를 요청했음에도 리턴콜이 없었으며, 두번이나 ars 전화를 걸어서야 7시간 후에 리턴콜을 받을 수 있었음.
바쁘다는 핑계뿐이었고, 이럴려면 vvip등 고객등급은 무엇하러 책정하는지 모르겠음.
매우 불쾌했고, 하루 스케줄이 꼬여버렸음. 공무원 일처리보다도 못한 행태였음."
영업점,내점/방문,객장안내의 원활성,상담 안내·동의 관리(문자/앱/마케팅 동의),"문자·카톡 안내, 상담원 지정, 리턴콜, 현장 마케팅·앱 동의 및 대출/예금 만기 안내는 상담 안내·동의 관리의 핵심입니다.",20250819,QSN000000000003074,TAR000000008948863,ITM000000000001707,고객에 입장에서 더 만족할 수 있는 효율적인 상담을 위한 &lt;상담원 지정&gt;이 매우 인상적이고 좋았습니다.
영업점,내점/방문,객장안내의 원활성,상담 안내·동의 관리(문자/앱/마케팅 동의),"문자·카톡 안내, 상담원 지정, 리턴콜, 현장 마케팅·앱 동의 및 대출/예금 만기 안내는 상담 안내·동의 관리의 핵심입니다.",20251104,QSN000000000003074,TAR000000010517583,ITM000000000001707,지난번 방문시 핸드폰으로 직접 영업 및 마케팅 사항 동의를 해주셔서 부담스러웠음
