채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250503,QSN000000000003079,TAR000000006657036,ITM000000000003029,AI등 뻔하고 지금은 쓸모없는 것에 방해받지 않는다.
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250123,QSN000000000003079,TAR000000004962692,ITM000000000003029,아직까지 음성봇이나 챗봇은 제대로 이해하지 못하고 반복하는 경우와 문의건에 대한 만족스런 답변에 취약하다 생각이 들었음
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250121,QSN000000000003079,TAR000000004932279,ITM000000000003029,AI가 제대로 이해하지 못하는 경우가 있었습니다
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250125,QSN000000000003079,TAR000000005017734,ITM000000000003029,AI상담원에게는 묻고 싶은 질문을 제대로 할 수 없음
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250120,QSN000000000003079,TAR000000004912671,ITM000000000003029,챗봇은 엉뚱한답변이 많고 불편하여 버튼식으로 이용하였음
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20251021,QSN000000000003079,TAR000000010209316,ITM000000000003029,"Ai 상담이나 쳇봇 상담 불편합니다.
그리고 저는 눈이 잘 안 보여서 보이는 ars 불편합니다. Ai 상담사늣 원하는 답도 안 주고 불편합니다."
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20251106,QSN000000000003079,TAR000000010604415,ITM000000000003029,어려운에이아이와또상담할때불편한게한두개가아닌것같아되게불펀하다
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20251105,QSN000000000003079,TAR000000010573250,ITM000000000003029,"콜센터를 이용하는 사람들의 대부분은 기존의 앱이나 사이트에서 설명되지 않은 문제들을 해결하고자 하는 것인데, AI에 의한 일반적인 응답이나 적극적으로 문제해결을 지원하지 않고, 소극적인 답변을 하는 경우가 있습니다. 어렵게 고객센터까지 전화하는 이용자의 불편함을 적극적으로 해결하려는 노력이 필요해 보입니다. 예를 들어, 기존 앱에서 설명하고 있는 문제가 해결되지 않으면, (확인하지도 않고) 우리 문제가 아니니 다시 시도해보고 안되면, 다른 기관을 이용하라고 응답하는 것은 매우 소극적인 태도라고 여겨집니다."
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20251111,QSN000000000003079,TAR000000010701579,ITM000000000003029,ai상담서비스 뿐 아니라 상담원 연결자체도 메뉴얼 읊는것처럼 그냥 사람도 ai임
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250701,QSN000000000003079,TAR000000007812949,ITM000000000003029,"사람이 상담한거랑 AI는 틀리다
다양한 질문에 대답을 못한다"
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250701,QSN000000000003079,TAR000000007817751,ITM000000000003029,AI로 대체 못할 물음을 바로 알아맞추는 센스가 좋습니다.
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250716,QSN000000000003079,TAR000000008190209,ITM000000000003029,"무엇보다 예전보다 많이 친절상담
Ai상담은 절대적 반대
고령자에 한하여 너무불편..."
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250717,QSN000000000003079,TAR000000008217445,ITM000000000003029,쳇북은 설명을 해도 계속 똑갇은 내용을 발송하고 아직 이혜 못하고 있다고 반복 응답
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250717,QSN000000000003079,TAR000000008218867,ITM000000000003029,상담원 연결이든 챗봇이든 디테일한 안내와 상담내용이 제한적인건 아쉽다
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250722,QSN000000000003079,TAR000000008294838,ITM000000000003029,AI는 잘 못알아듣기에 챵구로?아갔더니 친절히 처리해주셨음..김정선담당자
고객센터,버튼식ARS,메뉴순서 적절성,AI 상담 메뉴 및 전환 고지,AI 상담의 배치와 전환 고지는 고객이 적절한 시점에 사람상담으로 이동할 수 있도록 하는 메뉴 순서·노출의 문제입니다.,20250715,QSN000000000003079,TAR000000008156271,ITM000000000003029,챗봇을 잘 못해서 그래서 상담원 제말을 잘들어주시니 궁금한것을 답변해주시니 제가감사합니다
