채널,고객경험단계,서비스품질요소,고객경험요소,근거,설문응답종료년월일,설문ID,설문참여대상자고유ID,문항ID,VOC원문
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20250822,QSN000000000003079,TAR000000009044880,ITM000000000003029,"특수채권관련 상담하는데 상담사가 계속 말을 끊고 업신여기는 태도로 상담하여 기분이 좋지 않았는데, 결정적으로 상담원과 통화 진행 중 통화가 갑자기 끊어져서 실수로 끊어졌나보다 하고 콜백 기다렸습니다. 그런데 끝까지 상담원이 다시 콜백하지 않음. 나도 바쁘고 다시 전화하려면 오래 걸려서 그냥 안함. 결국 문의는 해결되지 않았음. 문의가 국민은행 연락처로 내가 납부하지 않은 이자가 있다고 해서 그거 납부하려고 계좌번호랑 정확한 금액 확인하려고 전화한건데, 상담사가 콜백하지 않음. 이 글 확인하는대로 다시 제게 전화해 주시길 바랍니다."
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20250905,QSN000000000003079,TAR000000009415274,ITM000000000003029,마곡나루지점 직원이 콜백해주겠다고 했는데 몇 번이나 재요청한 후에야 겨우 받음
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20250827,QSN000000000003079,TAR000000009159580,ITM000000000003029,상담원이  지점직원이 계속 폰 안받길래  전화요청햇는데도  전달되지안고 지점 직원은 모른상태로 응대햇고  지점직원은  너무긴시간 부재중으로 폰을 받지안음 너무 답답햇음
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20250905,QSN000000000003079,TAR000000009415777,ITM000000000003029,제가 궁금했던 질문을 지점에 물어봐주셨는데 지점마다 다이렉트 연락은 오질않고 상담원이 가운데서 전달해주셨습니다 이전에도 고객센터 전화했었는데 4일에 전화받은 직원분은 진짜 친절하게 알려주셨어요 응대가 너무 좋았어요 너무 감사했습니다 !!!!!! 혹시 그분에게 전달이 간다면 덕분에 기분좋게 원하는 대답 들을 수 있었다고 감사하다고 말씀드리고 싶어요 !!
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20251230,QSN000000000003079,TAR000000011793075,ITM000000000003029,"상담원 연결이. 필요해서 전화를 해도 연결이 안되요 수회 시도해도 어려워서. 포기했어요
상담원과 통화할 내용이 있고. ARS나 챗봇과. 할것이 구분되는데. 연결이 안되니 답답합니다
전화번호 남기는 기능은 없는가요"
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20251222,QSN000000000003079,TAR000000011624072,ITM000000000003029,응답없는 엉망진창인 지점과는 달리 고객센터는 제가 원하는 답변과 차후의 상황까지 상담해주시면서 성남종합금융센터에 콜백을 남겼으나 금요일 응답없고 월요일에도 응답없어 다시 고객센터에 확인하니 담당직원 휴가가셨네요.. 고객센터 직원분께서 옆직원과 통화후 꼭 불편없이 해주시겠다하여 한번 더 믿고 기다리니 전화가 휴가가신 성남종합금육센터지점의 담당직원이 아닌 옆직원분께서 응대를 해주셨네요. 그렇게라도 해주셔서 임차인분의 대출금상환관련 계좌번호를 겨우 받았습니다. 감사합니다.
고객센터,버튼식ARS,메뉴구성 적절성,콜백 요청 및 상태 안내 버튼,콜백 요청과 진행 상태 안내를 메뉴로 제공하여 상담 연결 대기를 관리합니다.,20251212,QSN000000000003079,TAR000000011406383,ITM000000000003029,군산종합금융지점 2일 동안 20통 넘게 전화 안받음 콜센터 통해 연결도 마찬가지 연락처 남겼으나 연락 없음
고객센터,버튼식ARS,메뉴이동의 신속성,앱 내 본인인증 팝업 자동 호출 동작,인증 팝업이 적시에 자동 호출되어야 다음 단계로의 이동이 지연되지 않습니다.,20250806,QSN000000000003079,TAR000000008657250,ITM000000000003029,이미 어플이 켜 있는 상태에서는 본인인증 창이 안열리더라고요
고객센터,버튼식ARS,음성품질 안정성,버튼식 ARS 오류 발생 시 안전 종료/복귀 처리,오류 시 즉시 종료되는 동작은 끊김·불안정을 유발하므로 안정적 종료/복귀 로직이 필요합니다.,20251208,QSN000000000003079,TAR000000011320918,ITM000000000003029,상담원과는 Q&amp;A를 통해 연관된 궁금증도 문의를 하면서 이해를 할 수 있는데 버튼식 ARS의 경우 질문하려는 항목도 없고 오류시 바로 종료하는 경우가 많다.
고객센터,버튼식ARS,메뉴구성 적절성,버튼식 ARS 내 질문/Q&A 항목 제공,질문하려는 항목 부재는 고객 문의 흐름을 막으므로 Q&A 항목 구성이 필요합니다.,20251208,QSN000000000003079,TAR000000011320918,ITM000000000003029,상담원과는 Q&amp;A를 통해 연관된 궁금증도 문의를 하면서 이해를 할 수 있는데 버튼식 ARS의 경우 질문하려는 항목도 없고 오류시 바로 종료하는 경우가 많다.
고객센터,버튼식ARS,메뉴명의 명확성,모바일 신분증 ‘권유자 입력’ 안내 화면 명확화,권유자 입력 항목을 명확히 설명하는 안내 화면은 혼란과 불필요한 상담 유도를 줄입니다.,20251218,QSN000000000003079,TAR000000011545812,ITM000000000003029,모바일 신분증을 등록하는 과정에서 권유자 입력항이 있음에 지점 내방을 하지않으며 모바일 처리만으로 처리하다보니 직원의 성함을 알지 못함에 상담으로써 해결하게 되었습니다
